기준시간,원본시간,제목,미리보기
6일 전,6일 전,"무브먼트, 퍼블릭 메인넷 출시…총 예치금 2억5천만 달러 넘어서","무브먼트, 퍼블릭 메인넷 출시 코르누코피아는 콜드 스타트(새로운 네트워크가 유동성 부족 등으로 정상 작동하기 어려운 상태)를 해결하기 위한 프로그램으로 비트코인(BTC), 이더리움(ETH), 무브(MOVE), 스테이블코인 등의 자산이 무브먼트 네트워크에 공급되어 출시 첫날부터 원활한 거래 환경을 조성했다...."
6일 전,6일 전,"美 법무부, 실크로드 압수 비트코인 매각설…시장 하락 촉발?",미국 법무부 [사진: 셔터스톡] 미국 법무부(DOJ)가 과거 실크로드 마켓플레이스에서 압수한 비트코인(BTC)을 비밀리에 매각하고 있다는 의혹이 제기됐다.... 이번 베일리의 주장은 지난해 12월 미국 법원이 DOJ에 대해 실크로드에서 압수한 6만9370 를 청산할 수 있도록 허가한 것에서 시작됐다. 실크로드는...
6일 전,6일 전,"업비트, 취약가정 학생 위한 '미래 세대 Cheer UP!' 캠페인 실시",업비트 회원들은 '바로 출금' 기능을 통해 월드비전의 비트코인 지갑 주소(cheer_up_btc)나 이더리움 지갑 주소(cheer_up_eth)로 디지털자산을 기부할 수 있다. 기부 참여 회원에게는 기부를 증명하는 NFT(대체불가능토큰)가 제공된다. 2023년 통계청 자료에 따르면 전국 기초생활 수급 대상자는 약 255만명에...
6일 전,6일 전,"도지코인, 2달러 가능할까?…0.16달러 지지선 유지가 관건","11일(현지시간) 암호화폐 전문매체 뉴스BTC에 따르면, 분석가 알리 마르티네즈(Ali Martinez)는 도지코인이 주간 차트에서 ‘상승 채널(Ascending Channel)’을 형성하고 있으며, 현재 하단 지지선인 0.16달러에 도달했다고 지적했다. 해당 채널은 지난 10년간 도지코인의 주요 가격 움직임을 결정한 패턴으로..."
6일 전,6일 전,"케이뱅크·두나무, 봄소풍 보물 찾기 프로모션 실시",프로모션을 통해 신규계좌 개설을 한 고객이 이벤트 기간 내 프로모션 페이지 '내 비트코인 보물 찾기'를 누르면 0.0002BTC~0.1BTC 사이의 비트코인 교환코드인 '리딤 코드(Redeem code)'가 랜덤으로 당첨된다. 비트코인 시세에 따라 최소 약 2만원에서 최대 약 1000만원 상당이다. 지급받은 리딤 코드를 복사해...
6일 전,6일 전,무브먼트 퍼블릿 메인넷 출시…TVL 2억5000만달러 돌파,"코르누코피아는 콜드 스타트(새로운 네트워크가 유동성 부족 등으로 정상 작동하기 어려운 상태)를 해결하기 위한 프로그램으로, BTC(비트코인), ETH(이더리움), MOVE(무브), 스테이블코인 등의 자산이 무브먼트 네트워크에 공급되어 출시 첫날부터 원활한 거래 환경을 조성했다. 이번 퍼블릭 메인넷은..."
6일 전,6일 전,"XRP, 2017년 강세장과 유사한 흐름?...전문가 ""한 달 안에 인생 바뀐다""","11일(현지시간) 암호화폐 전문매체 뉴스BTC에 따르면, 이그락 크립토는 ""XRP의 다음 한 달이 투자자들의 인생을 바꿀 수 있다""며, 과거와 유사한... XRP는 여전히 미국 증권거래위원회(SEC)와의 법적 분쟁을 겪고 있으며, 거시경제 요인과 비트코인() 가격 변동성도 XRP의 움직임에 영향을 미칠 수 있다...."
6일 전,6일 전,업비트 “미래 세대 Cheer UP” 캠페인으로 취약가정 청소년 지원,"회원들은 업비트의 ‘바로 출금’ 기능을 이용해 월드비전의 비트코인 지갑 주소(cheer_up_btc)로 비트코인을 기부하거나, 월드비전의 이더리움 지갑 주소(cheer_up_eth)로 이더리움을 기부함으로써 캠페인에 참여할 수 있다. 기부에 동참한 회원들에게는 기부를 증명하는 NFT(대체불가능토큰)가 제공되며..."
6일 전,6일 전,"두나무, 월드비전과 취약가정 청소년 지원 'Cheer UP' 캠페인 실시",기부 방식은 업비트 회원이 월드비전의 전자지갑 주소로 비트코인(BTC)과 이더리움(ETH)을 기부하면 해당 금액만큼 업비트가 최대 3억원까지 추가로 기부하는 '매칭 그랜트' 형태로 진행된다. 참여를 원하는 회원은 업비트의 '바로 출금' 기능을 이용해 월드비전의 비트코인() 지갑 주소 'cheer_up_' 또는...
6일 전,6일 전,"업비트, 월드비전고 손잡고 취약가정 청소년 지원 캠페인 실시","회원들은 업비트의 ‘바로 출금’ 기능을 이용해 월드비전의 비트코인 지갑 주소(cheer_up_btc)로 비트코인을 기부하거나, 월드비전의 이더리움 지갑 주소(cheer_up_eth)로 이더리움을 기부함으로써 캠페인에 참여할 수 있다. 기부에 동참한 회원들에게는 기부를 증명하는 NFT(대체불가능토큰)가 제공되며..."
6일 전,6일 전,"업비트, '미래 세대 Cheer UP!' 캠페인 개최",회원들은 업비트의 '바로 출금' 기능을 이용해 월드비전의 비트코인 지갑 주소(cheer_up_btc)로 비트코인을 기부하거나 월드비전의 이더리움 지갑 주소(cheer_up_eth)로 이더리움을 기부함으로써 캠페인에 참여할 수 있다. 기부에 동참한 회원들에게는 기부를 증명하는 대체불가능토큰(NFT)가 제공되며 기부금은...
6일 전,6일 전,"업비트, 취약가정 청소년 지원 캠페인 '미래 세대 Cheer UP!' 진행","기부 방식은 업비트 회원이 월드비전의 전자지갑 주소로 비트코인(BTC)과 이더리움(ETH)을 기부하면, 해당 금액만큼 업비트가 최대 3억원까지 추가로 기부하는 '매칭 그랜트' 형태로 진행된다. 참여를 원하는 회원은 업비트의 '바로 출금' 기능을 이용해 월드비전의 비트코인() 지갑 주소 'cheer_up_' 또는..."
6일 전,6일 전,"트럼프 가상자산 ‘전략 비축’, 천문학적 美 부채 갚는 묘수 될까","그는 먼저 “미국의 가상자산 비축이 조 바이든 행정부의 수년간에 걸친 부패한 공격 이후 위기에 빠진 이 산업을 상승시킬 것”이라며 “행정명령을 통해 비트코인(BTC)과 이더리움(ETH), 리플(XRP), 솔라나(SOL), 카르다노(ADA)를 포함한 가상자산의 전략적 비축을 추진하도록 실무그룹에 지시했다”고 밝혔다...."
6일 전,6일 전,"바이낸스 창업자 ""비트코인 급락? 장기적으론 문제없다""","비트코인(BTC) 가격이 77,527달러까지 하락하며 시장에 충격을 줬지만, 바이낸스(Binance) 창업자이자 전 CEO인 창펑 자오(CZ)는 장기적인 관점에서 큰 문제가 없다고 밝혔다. 그는 ""주요 코인들은 결국 괜찮을 것""이라며, 과거에도 장기 보유자들은 여러 차례 이 같은 시장 조정을 겪어왔다고 언급했다. 11일..."
6일 전,6일 전,"강세장 끝일까 반등 앞둔 조정일까, 비트코인 1억1832만 원대 하락","11일 가상화폐거래소 빗썸에서 오전 8시23분 기준 비트코인은 24시간 전보다 1BTC(비트코인 단위)당 2.45% 내린 1억1832만9천 원에 거래되고 있다. 이날 빗썸에서 거래되는 가상화폐 시가총액 상위 10개 종목 가격은 하락하고 있다. 이더리움은 1ETH(이더리움 단위)당 7.51% 내린 280만7천 원, 엑스알피(옛..."
6일 전,6일 전,"비트코인, 전통 금융과 독립 가능할까… 8만 달러 하락에 논쟁 재점화","비트코인(BTC)이 전통 금융 시장과의 상관관계에서 자유로울 수 있는가에 대한 논의가 다시 불거졌다. 최근 S&P 500 지수의 조정과 맞물려 비트코인이 8만 달러 아래로 하락하면서, 암호화폐와 주식 시장 간 연관성이 다시금 주목받고 있다. 트레이더 크레디불 크립토(CrediBULL Crypto)는 이 같은 연관성에..."
6일 전,6일 전,업비트 “미래 세대 Cheer UP!”…취약가정 아동·청소년 지원 캠페인 진...,"회원들은 업비트의 ‘바로 출금’ 기능을 이용해 월드비전의 비트코인 지갑 주소(cheer_up_btc)로 비트코인을 기부하거나, 월드비전의 이더리움 지갑 주소(cheer_up_eth)로 이더리움을 기부함으로써 캠페인에 참여할 수 있다. 기부에 동참한 회원들에게는 기부를 증명하는 NFT(대체불가능토큰)가 제공되며..."
6일 전,6일 전,"캐시 우드 ""디플레이션 붐 가능성…비트코인 강력한 반등 올 것""","비트코인(BTC) 가격이 80,000달러 아래로 하락하며 시장 불안이 커지고 있지만, 아크 인베스트(ARK Invest) CEO 캐시 우드(Cathie Wood)는 장기적으로 강력한 반등이 올 것이라고 전망했다. 11일(현지시간) 암호화폐 전문매체 코인게이프에 따르면, 우드는 최근 X(구 트위터)를 통해 현재 경제 상황이 '디플레이션..."
6일 전,6일 전,스트래티지 주가 17% 급락…최고치 대비 반토막,"앞서 스트래티지 주식은 비트코인(BTC) 보다 빠르게 상승했는데, 이는 도널드 트럼프 대통령이 전략적 비트코인 준비금을 만들 것이라는 기대 때문이었다. 그러나 비트코인이 최근 몇 주간 대부분의 상승분을 반납하면서 스트래티지 주식은 더 빠르게 하락했다. 특히 지난주 트럼프 행정부가 계획된 비트코인..."
6일 전,6일 전,뉴욕증시 급락...나스닥 4% 하락,"또한 비트코인(BTC) 하락과 함께 코인베이스(Coinbase) 는 17.6%, 마이크로스트래티지(MicroStrategy) 는 16.7% 급락했다. 뉴욕증권거래소(NYSE)에서는 하락 종목이 상승 종목을 3.64 대 1 비율로 압도했다. NYSE에서 77개 종목이 신고가를 기록한 반면 290개 종목은 신저가를 기록했다. S&P 500 지수에서는 52주..."
6일 전,6일 전,"마이클 세일러의 전략, 주가 30% 하락에도 비트코인 매입 강행","이처럼 주가가 하락했음에도 불구하고, 전략은 비트코인(BTC) 매입 전략을 지속하고 있다. 같은 날 해당 기업은 21억 달러(약 3조 6,660억 원)를 추가 조달해 비트코인 매입과 운영 자금으로 사용할 계획이라고 발표했다. 앞서 2월 24일에는 20,356 를 약 20억 달러(약 2조 9,200억 원)에 매입한 바 있다...."
6일 전,6일 전,"업비트, '미래 세대 Cheer UP!' 캠페인 진행...취약가정 청소년 지원 앞...","회원들은 업비트의 '바로 출금' 기능을 이용해 월드비전의 비트코인 지갑 주소(cheer_up_btc)로 비트코인을 기부하거나, 월드비전의 이더리움 지갑 주소(cheer_up_eth)로 이더리움을 기부함으로써 캠페인에 참여할 수 있다. 기부에 동참한 회원들에게는 기부를 증명하는 NFT(대체불가능토큰)가 제공되며..."
6일 전,6일 전,"업비트, '미래 세대 Cheer UP!' 캠페인...취약가정 청소년 지원","회원들은 업비트의 '바로 출금' 기능을 이용해 월드비전의 비트코인 지갑 주소(cheer_up_btc)로 비트코인을 기부하거나, 월드비전의 이더리움 지갑 주소(cheer_up_eth)로 이더리움을 기부함으로써 캠페인에 참여할 수 있다. 기부에 동참한 회원들에게는 기부를 증명하는 NFT(대체불가능토큰)가 제공되며..."
6일 전,6일 전,"업비트, 교복·학용품 지원하는 '미래 세대 Cheer UP' 캠페인 진행","이번 캠페인은 업비트 회원들이 월드비전의 전자 지갑 주소로 비트코인(BTC)과 이더리움(ETH)을 기부하면, 해당 기부금만큼 두나무가 최대 3억 원까지 추가 기부하는 '매칭 그랜트(Matching Grant)' 방식으로 진행된다. 회원들은 업비트의 '바로 출금' 기능을 활용해 월드비전의 비트코인 지갑 주소(cheer_up_)..."
6일 전,6일 전,"무브먼트, 퍼블릭 메인넷 출시… “TVL 2억5000만달러 돌파”","코르누코피아는 콜드 스타트(새로운 네트워크가 유동성 부족 등으로 정상 작동하기 어려운 상태)를 해결하기 위한 프로그램으로, BTC(비트코인), ETH(이더리움), MOVE(무브), 스테이블코인 등의 자산이 무브먼트 네트워크에 공급되어 출시 첫날부터 원활한 거래 환경을 조성했다. 이번 퍼블릭 메인넷은..."
6일 전,6일 전,비트코인 7만6천 달러선 후퇴…추가 급락이냐 강한 반등이냐 '기로',"비트코인(BTC) 가격이 11일(현지시간) 76,000달러선까지 하락하며 시장의 불안감이 커지고 있다. 지난 24시간 동안 4% 이상 하락한 가운데, 시장에서는... 비트멕스 공동 설립자 아서 헤이즈는 X를 통해 ""이번 주 BTC의 시작이 좋지 않다. 가격이 78,000 달러선 지지에 실패하면 다음 목표가는 75,000 달러다...."
6일 전,6일 전,비트코인 조정 중…스트래티지 BTC 수익 '안심',소프트웨어 인텔리전스 회사에서 비트코인(BTC) 투자 거물로 성장한 스트래티지(구 마이크로스트래티지)가 최근 비트코인의 가격 하락에도... 스트래티지는 평균 6만6423달러에 49만9096 BTC를 구매하며 총 331억달러를 지출한 것으로 알려졌다. 회사의 현재 비트코인 보유액은 412억달러로 평가됐다....
6일 전,6일 전,[비트 옵션 데일리] 12만 콜옵션 vs 6만 달러 풋옵션에 거래량 집중,"약 1만1073.3 BTC의 미결제약정이 쌓여있다. 같은날 만기인 행사가 12만 달러의 콜옵션에 9263.7 BTC, 15만 달러의 콜옵션에 6263.5 BTC의 미결제약정이 집중됐다. 이어 11만 달러·콜옵션, 13만 달러·콜옵션, 13만 달러·콜옵션(6월 27일 만기)이 뒤를 이었다. 콜옵션 미결제약정이 23만2440.52 로 64...."
6일 전,6일 전,"업비트, '미래 세대 Cheer UP!' 캠페인으로 취약가정 청소년 지원","회원들은 업비트의 '바로 출금' 기능을 이용해 월드비전의 비트코인 지갑 주소(cheer_up_btc)로 비트코인을 기부하거나, 월드비전의 이더리움 지갑 주소(cheer_up_eth)로 이더리움을 기부함으로써 캠페인에 참여할 수 있다. 기부에 동참한 회원들에게는 기부를 증명하는 NFT(대체불가능토큰)가 제공되며..."
6일 전,6일 전,"코인원 ""60종 알트코인 수수료 무료"" 승부수","다만 대상 종목에 시가총액 상위 가상자산인 비트코인(BTC), 이더리움(ETH), 엑스알피(XRP), 솔라나(SOL) 등 이른바 '메이저 코인'들은 빠져 전면적인 거래량 증가에는 한계가 있을 가능성이 높다. 코인원 관계자는 ""이번 일부 종목 수수료 무료 정책은 이용자의 수수료 부담을 줄이고, 투자 경험 확대와 거래..."
6일 전,6일 전,비트코인 반등 가능할까? 경제 전문가가 제시한 3가지 핵심 요인,"비트코인(BTC)이 80,000달러 아래로 하락하며 투자자들의 불안감이 커지고 있다. 그러나 일부 시장 전문가들은 경제적 요인이 맞물리면 강력한 반등이 가능하다고 전망하고 있다. 암호화폐 전문 기업 아브라(Abra)의 CEO 빌 바히트(Bill Barhydt)는 최근 거시경제적 흐름이 비트코인 상승을 견인할 수 있는 3가지..."
6일 전,6일 전,"업비트 ""미래 세대 Cheer UP!""캠페인 진행...'취약가정 청소년 지원'","회원들은 업비트의 '바로 출금' 기능을 이용해 월드비전의 비트코인 지갑 주소(cheer_up_btc)로 비트코인을 기부하거나, 월드비전의 이더리움 지갑 주소(cheer_up_eth)로 이더리움을 기부함으로써 캠페인에 참여할 수 있다. 기부에 동참한 회원들에게는 기부를 증명하는 NFT(대체불가능토큰)가 제공되며..."
6일 전,6일 전,이더리움(ETH) 급락... 대규모 청산 위기 속 투자자 손실 확대,"또한, 비트코인(BTC) 준비금 법안이 조기에 통과될 것으로 예상됐던 유타주에서 의회 심사 단계에서 보류된 점도 시장 심리를 악화시켰다. 아울러, 미국 행정부의 긴축 재정 기조와 관세 정책이 장기적으로 경제 성장 둔화를 초래할 수 있다는 우려가 커지면서 투자자들은 리스크 자산에서 자금을..."
6일 전,6일 전,"업비트, 취약 가정 청소년 지원","회원들은 업비트의 ‘바로 출금’ 기능을 이용해 월드비전의 비트코인 지갑 주소(cheer_up_btc)로 비트코인을 기부하거나, 월드비전의 이더리움 지갑 주소(cheer_up_eth)로 이더리움을 기부함으로써 캠페인에 참여할 수 있다. 기부에 동참한 회원에게는 기부를 증명하는 대체 불가 토큰(NFT)이 제공된다. 두나무..."
6일 전,6일 전,"업비트, 미래 세대 Cheer UP! 캠페인…""취약가정 청소년 지원""",회원들은 업비트의 '바로 출금' 기능을 이용해 월드비전의 비트코인 지갑 주소(cheer_up_btc)로 비트코인을 기부하거나 월드비전의 이더리움 지갑 주소(cheer_up_eth)로 이더리움을 기부해 캠페인에 참여할 수 있다. 기부에 동참한 회원들에게는 기부를 증명하는 NFT(대체불가능토큰)가 제공되며 기부금은...
6일 전,6일 전,'무역 전쟁 쇼크·경기 침체'…비트코인 7만7000달러 뚫렸다[코인브리핑...,"비트코인, 7만7000달러 아래로 '털썩' 비트코인(BTC) 가격이 4개월 만에 7만7000달러 아래로 떨어졌다. 미국과 중국의 관세 전쟁이 확전 양상을 보이자 경제적 불확실성과 경기 침체에 대한 우려로 투자 심리가 얼어붙었기 때문으로 풀이된다. 11일 오전 9시 50분 빗썸 기준 국내 비트코인 가격은 전날 같은..."
6일 전,6일 전,"트럼프, 바이든 행정부의 ‘암호화폐 디뱅킹’ 정책 철회 추진","올해 1월 23일에는 디지털 자산 시장에 대한 대통령 직속 워킹그룹을 출범시켰으며, 지난주에는 미국 정부가 전략적 비트코인(BTC) 비축을 시작한다는 행정 명령을 발표한 바 있다. 이번 조치는 트럼프 행정부가 암호화폐를 보다 우호적으로 바라보고 있으며, 관련 산업의 성장 가능성을 지원할 의지가..."
6일 전,6일 전,업비트 ‘미래 세대 Cheer UP!’ 캠페인…취약 청소년에 필요물품 지원,기부금은 업비트 회원이 월드비전의 지갑 주소로 기부한 비트코인(BTC)과 이더리움(ETH)에 회원 기부금과 동일하게 업비트가 기부금(최대 3억 원)을 추가하는 ‘매칭 그랜트(Matching grant)’ 방식으로 조성된다. 기부에 참여한 회원들에게는 기부를 증명하는 NFT(대체불가토큰)가 제공될 예정이다. 이번...
6일 전,6일 전,"""취약가정 청소년 지원""…업비트 '미래 세대 Cheer UP!' 캠페인","회원들은 업비트의 '바로 출금' 기능을 이용해 월드비전의 비트코인 지갑 주소(cheer_up_btc)로 비트코인을 기부하거나, 월드비전의 이더리움 지갑 주소(cheer_up_eth)로 이더리움을 기부함으로써 캠페인에 참여할 수 있다. 기부에 동참한 회원들에게는 기부를 증명하는 NFT(대체불가능토큰)가 제공되며..."
6일 전,6일 전,"[코인마켓프라이스] 비트코인(BTC), 전일대비 1.43% 하락중","비트코인(BTC)이 현재 업비트 거래소 기준 1.43% 하락중이다. 비트코인은 업비트 거래소 기준 현재 115,799,000원을 기록하고 있다. 코인마켓프라이스 차트분석가 차스퍼는 ""비트코인은 업비트 일봉 차트 기준 전저점을 이탈하는 모습이다. 일봉 차트 기준 상승 추세선 지지 여부 확인이 필요한 상태로..."
6일 전,6일 전,"업비트, 취약가정 청소년 지원하는 '미래 세대 치어 업!' 캠페인 진행","회원들은 업비트의 ‘바로 출금’ 기능을 이용해 월드비전의 비트코인 지갑 주소(cheer_up_btc)로 비트코인을 기부하거나, 월드비전의 이더리움 지갑 주소(cheer_up_eth)로 이더리움을 기부함으로써 캠페인에 참여할 수 있다. 기부에 동참한 회원들에게는 기부를 증명하는 NFT(대체불가능토큰)가 제공되며..."
6일 전,6일 전,"리플(XRP) 하락, 트럼프 정부의 직접 매입 계획 배제 영향","트럼프 대통령은 공식 성명을 통해 ""전략 비축 가상자산에는 비트코인(BTC), 이더리움(ETH), 리플(XRP), 솔라나(SOL), 카르다노(ADA)가 포함될 것""이라고 밝혔다. 하지만 정부가 세금을 활용한 직접 매입 계획을 배제하면서 시장의 기대에는 미치지 못했다. 특히 트럼프 대통령이 주재한 암호화폐 서밋에서도..."
6일 전,6일 전,"캘리포니아 금융당국, 암호화폐·AI 사기 급증 경고… '신종 수법 7가지...","대표적으로 가짜 비트코인(BTC) 채굴 투자, 암호화폐 기반 게임 사기, 피싱 사이트를 이용한 지갑 탈취 등이 보고됐다. 특히, 사기범들은 투자자를 유인해 자금을 입금하도록 한 후 이를 인출하거나, 메신저 앱을 통해 허위 투자 그룹을 운영하며 피해자들의 자산을 편취하는 방식이 증가했다. 또한, AI 기반..."
6일 전,6일 전,"두나무 ‘업비트’, ‘미래 세대 Cheer UP!’ 캠페인으로 취약가정 청소...","회원들은 업비트의 ‘바로 출금’ 기능을 이용해 월드비전의 비트코인 지갑 주소(cheer_up_btc)로 비트코인을 기부하거나, 월드비전의 이더리움 지갑 주소(cheer_up_eth)로 이더리움을 기부함으로써 캠페인에 참여할 수 있다. 기부에 동참한 회원들에게는 기부를 증명하는 NFT(대체불가능토큰)가 제공되며..."
6일 전,6일 전,"업비트, '미래 세대 Cheer UP!' 캠페인으로 취약 가정 청소년 지원","회원들은 업비트의 '바로 출금' 기능을 이용해 월드비전의 비트코인 지갑 주소(cheer_up_btc)로 비트코인을 기부하거나, 월드비전의 이더리움 지갑 주소(cheer_up_eth)로 이더리움을 기부함으로써 캠페인에 참여할 수 있다. 기부에 동참한 회원들에게는 기부를 증명하는 NFT가 제공되며 기부금은 취약 가정 아동..."
6일 전,6일 전,"업비트, 취약가정 청소년 지원 캠페인 시행","회원들은 업비트의 ‘바로 출금’ 기능을 이용해 월드비전의 비트코인 지갑 주소(cheer_up_btc)로 비트코인을 기부하거나,월드비전의 이더리움 지갑 주소(cheer_up_eth)로 이더리움을 기부함으로써 캠페인에 참여할 수 있다.기부에 동참한 회원들에게는 기부를 증명하는NFT(대체불가능토큰)가 제공되며..."
6일 전,6일 전,"무브먼트, 퍼블릭 메인넷 출시… ""TVL 2억 5,000만 달러 돌파""","코르누코피아는 콜드 스타트(새로운 네트워크가 유동성 부족 등으로 정상 작동하기 어려운 상태)를 해결하기 위한 프로그램으로, BTC(비트코인), ETH(이더리움), MOVE(무브), 스테이블코인 등의 자산이 무브먼트 네트워크에 공급되어 출시 첫날부터 원활한 거래 환경을 조성했다. 이번 퍼블릭 메인넷은..."
6일 전,6일 전,"업비트, ‘미래 세대 Cheer UP!’ 캠페인으로 취약가정 청소년 지원","업비트 회원이 월드비전의 전자지갑 주소로 비트코인(BTC)과 이더리움(ETH)을 기부하면 업비트가 동일한 금액을 추가 기부하며 최대 3억 원까지 지원한다. 회원들은 업비트의 ‘바로 출금’ 기능을 이용해 월드비전의 비트코인 지갑 주소(cheer_up_)로 비트코인을, 이더리움 지갑 주소(cheer_up_eth)로..."
6일 전,6일 전,업비트·월드비전 취약가정 위한 가상자산 기부 진행,"회원들은 업비트의 바로 출금 기능을 이용해 월드비전의 비트코인 지갑 주소(cheer_up_btc)로 비트코인을 기부하거나, 월드비전의 이더리움 지갑 주소(cheer_up_eth)로 이더리움을 기부함으로써 캠페인에 참여할 수 있다. 기부한 회원들에게는 기부를 증명하는 NFT(대체불가능토큰)가 제공되며 기부금은..."
6일 전,6일 전,"업비트·월드비전, 취약계층 학생 대상 디지털자산 기부 캠페인 진행",이번 캠페인은 업비트 회원이 월드비전 전자지갑 주소로 비트코인(BTC)과 이더리움(ETH)을 기부하면 해당 금액만큼 최대 3억 원까지 업비트가 추가로 기부금을 더하는 매칭 그랜트 방식으로 이뤄진다. 회원들은 업비트의 바로 출금 기능을 이용해 월드비전의 비트코인 지갑주소(cheer_up_)로 를...
7일 전,7일 전,"두나무·케이뱅크, '봄소풍 보물 찾기' 이벤트","신규 계좌 개설 이벤트에 참여한 고객은 ‘내 비트코인 보물 찾기’를 눌러서 0.0002BTC~0.1BTC 사이의 비트코인 교환코드를 받고, 지급 받은 교환코드를 복사해 업비트 앱에 등록하면 된다. 이미 케이뱅크를 이용하고 있는 고객은 지인에게 이벤트 링크를 공유하고 현금 혜택을 누릴 수 있다. 공유한 링크를..."
7일 전,7일 전,"케이뱅크·두나무, ""100% 당첨 현금과 비트코인 받아가세요""",프로모션을 통해 신규계좌 개설을 한 고객이 이벤트 기간 내 프로모션 페이지 '내 비트코인 보물찾기'를 누르면 0.0002BTC~0.1BTC 사이의 비트코인 교환 코드인 '리딤 코드(Redeem code)'가 랜덤으로 당첨된다. 비트코인 시세에 따라 최소 약 2만원에서 최대 약 1000만원 상당이다. 지급받은 리딤 코드를 복사해 업비트...
7일 전,7일 전,"케이뱅크X두나무 ""친구와 함께 현금과 비트코인 보물을 찾아보세요""",프로모션을 통해 신규계좌 개설을 한 고객이 이벤트 기간 내 프로모션 페이지 '내 비트코인 보물 찾기'를 누르면 0.0002BTC~0.1BTC 사이의 비트코인 교환코드인 '리딤 코드(Redeem code)'가 랜덤으로 당첨된다. 비트코인 시세에 따라 최소 약 2만원에서 최대 약 1000만원 상당이다. 지급받은 리딤 코드를 복사해 업비트...
7일 전,7일 전,두나무-케이뱅크 “친구와 함께 현금과 비트코인 보물 찾아보세요”,"신규 계좌 개설 이벤트에 참여한 고객은 ‘내 비트코인 보물찾기’를 눌러 0.0002~0.1 BTC 사이의 비트코인 교환코드를 받고, 지급받은 교환코드를 복사해 업비트 앱에 등록하면 된다. 이미 케이뱅크를 이용하고 있는 고객은 지인에게 이벤트 링크를 공유하고 현금 혜택을 누릴 수 있다. 공유한 링크를 지인이..."
7일 전,7일 전,[코인 TOP 10 주간동향] 퀴즈톡(QTCON) 100% ↑...베이직어텐션토큰(BAT) ...,1위 퀴즈톡(QTCON/BTC) +100.00% 2위 바운스토큰(AUCTION/BTC) +38.35% 3위 디지바이트(DGB/BTC) +30.00% 4위 비트코인캐시(BCH/BTC) +25.54% 5위 하이브달러(HBD/BTC) +25.16% 6위 나폴리(NAP/BTC) +19.36% 7위 유에스디에스(USDS/) +16.23% 8위 테더(USDT/) +15.68% 9위 트루USD(TUSD/) +14.98% 10위...
7일 전,7일 전,"두나무X케이뱅크, 계좌개설 공동 이벤트","신규 계좌 개설 이벤트에 참여한 고객은 '내 비트코인 보물 찾기'를 눌러서 0.0002BTC~0.1BTC 사이의 비트코인 교환코드를 받고, 지급 받은 교환코드를 복사해 업비트 앱에 등록하면 된다. 기존 케이뱅크를 이용 고객은 지인에게 이벤트 링크를 공유하고 현금 혜택을 누릴 수 있다. 공유한 링크를 지인이 누르면..."
7일 전,7일 전,"케이뱅크X두나무 ""친구와 함께 현금과 비트코인 보물을 찾아보세요""",프로모션을 통해 신규계좌 개설을 한 고객이 이벤트 기간 내 프로모션 페이지 '내 비트코인 보물 찾기'를 누르면 0.0002BTC~0.1BTC 사이의 비트코인 교환코드인 '리딤 코드'(Redeem code)가 랜덤으로 당첨된다. 비트코인 시세에 따라 최소 약 2만원에서 최대 약 1000만원 상당이다. 지급받은 리딤 코드를 복사해 업비트...
7일 전,7일 전,"케이뱅크, 두나무와 비트코인‧현금 지급 프로모션 진행",프로모션을 통해 신규계좌 개설을 한 고객이 이벤트 기간 내 프로모션 페이지 '내 비트코인 보물찾기'를 누르면 0.0002BTC~0.1BTC 사이의 비트코인 교환코드인 '리딤 코드(Redeem code)'가 랜덤으로 당첨된다. 비트코인 시세에 따라 최소 약 2만원에서 최대 약 1000만원 상당이다. 지급받은 리딤 코드를 복사해...
7일 전,7일 전,"현금에 비트코인까지…케이뱅크-두나무, ‘봄소풍 보물 찾기’ 행사",또한 행사 페이지 ‘내 비트코인 보물찾기’를 누르면 0.0002BTC~0.1BTC 사이의 비트코인 교환코드인 ‘리딤 코드(Redeem code)’가 무작위로 제공된다. 비트코인 시세 기준 최소 2만원에서 최대 약 1000만원 상당이다. 리딤 코드를 복사해 업비트 애플리케이션(앱)에 등록하면 바로 비트코인이 지급된다. 발급된...
7일 전,7일 전,"두나무X케이뱅크, 봄소풍 보물찾기 이벤트…현금·비트코인 행운",신규 계좌 개설 이벤트에 참여한 고객은 '내 비트코인 보물 찾기'를 눌러서 0.0002~0.1BTC 사이의 비트코인 교환코드를 받고 지급 받은 교환코드를 복사해 업비트 앱에 등록하면 된다. 이미 케이뱅크를 이용하고 있는 고객은 지인에게 이벤트 링크를 공유하고 현금 혜택을 누릴 수 있다. 공유한 링크를 지인이...
7일 전,7일 전,"美 유타주, 비트코인 준비금 조항 제외한 법안 통과… 아리조나·텍사스...","유타주 상원이 비트코인(BTC) 관련 법안을 통과시켰지만, 핵심 조항이었던 비트코인 준비금 조항은 최종안에서 제외됐다. 7일(현지시간) 유타주 상원은 ‘블록체인 및 디지털 혁신 개정안(HB230)’을 19대 7, 찬성 3명의 기권으로 가결했다. 해당 법안은 유타주 시민들에게 비트코인 채굴, 노드 운영..."
