기준시간,원본시간,제목,미리보기
1일 전,2시간 전,"양주시, 경동대·신한대와 'RISE 산학협력' 업무협약",이번 협약은 경기북부 섬유·패션산업의 인공지능(AI)·디지털 전환(DX) 혁신 생태계를 구축하기 위해 마련됐습니다. 협약에 따라 양주시와 두 대학은 힘을 모아 첨단 기술을 기반으로 산업 구조를 혁신하고 미래 인재를 양성하는 지식과 기술의 요람을 조성할 계획입니다. 특히 각 기관은 RISE 사업 관련...
1일 전,2시간 전,"잡코리아, '원픽 프리미엄' 도입 후 빠른 성장세...전년대비 50%↑",지난해 6월 프리미엄 헤드헌팅 서비스 시작 잡코리아가 지난해 6월 헤드헌팅 서비스 '원픽 프리미엄'을 도입한 후 AI매칭과 1대1 지원을 통해 매출... 잡코리아는 ▲고도화된 AI 추천 기술 ▲전용 인재 풀 활용 ▲신속한 추천 시스템 ▲1:1 전담 헤드헌터 배정 ▲비용 절감 효과 등을 원픽 프리미엄 서비스 성장...
1일 전,2시간 전,"GS25, 2025년 상반기 신입사원 공개채용 진행",채용절차는 ▲서류접수 ▲AI역량 검사 ▲1차 면접(캠퍼스 리크루팅 전형은 지역 대학에서 진행) ▲2차 면접(스펙초월 전형 합격자는 2차 면접으로) 및 채용 검진 등이 순차적으로 진행된다. 7월 중 최종 합격자 발표 및 입사 절차가 마무리될 예정이다. 정영태 GS리테일 인사총무본부장은 “GS25 2025년 상반기...
1일 전,2시간 전,"신세계I&C, 양윤지 신임 대표이사 내정","양 신임 대표이사는 POS, 클라우드, AI 등 다양한 IT서비스 분야를 두루 거친 개발자 출신 IT 전문가다. 경희대학교에서 IT경영학 석사 학위를 받고 1996년 신세계그룹 공채로 입사해 신세계아이앤씨 플랫폼운영팀 팀장, 전략IT사업담당 상무, 플랫폼비즈담당 상무를 역임했다. 회사 측은 ""양 신임 대표가..."
1일 전,2시간 전,"양구군, ‘Chat-GPT 활용 군정접목’교육","강원 양구군은 지난 14일 양구문예회관에서 공직자 300여 명이 참석한 가운데 급변하는 디지털 행정 환경에 대응하고 인공지능(AI) 기술을 군정 업무에 접목하기 위한 실무 교육을 진행했다. 이번 교육은 최근 빠르게 발전하고 있는 AI 기술, 그중에서도 ‘Chat-GPT’의 활용하는 방법을 익히고, 이를 실무에..."
1일 전,2시간 전,"씨이랩, AI 기반 자동 품질관리 솔루션 'XAIVA-On-Device' 출시… 제조 혁...","XAIVA 페이지 캡쳐 AI 영상분석 전문기업 씨이랩(대표 이우영)이 바이오·식품위생 산업의 GMP(제조품질관리 기준) 인증관리에 특화된 AI 기반 자동 품질관리 솔루션 'XAIVA-On-Device(엑스아이바 온디바이스)'를 출시하며, 비전 AI를 활용한 품질관리 시장 본격 공략에 나선다. XAIVA-On-Device는 기반 영상분석..."
1일 전,2시간 전,"AI 결빙도로 모니터링 시스템, 블랙아이스 교통사고 예방의 새로운 해답...","겨울철 빙판길로 인한 교통사고 위험을 획기적으로 줄일 수 있는 ‘AI 블랙아이스 모니터링 시스템(AiBS, 아이비에스)’이 본격 도입을 앞두고 있어 주목받고 있다. 이 시스템은 AI 영상분석과 함께 자체 개발한 노면 정보 센서, 기상청 정보 등을 종합해 도로 위 결빙 상태를 실시간으로 파악하고, 운전자에게..."
1일 전,2시간 전,칼럼 | 2025년 사이버 보안의 최전방 방어선 ‘휴먼 방화벽’,"공격과 방어 모두 시간이 지날수록 AI 중심으로 전개될 것이라는 점이다. AI가 사이버 범죄자들에게 더 강력한 공격력을 제공하는 한편, 보안 전문가들도 AI를 활용해 위협에 대응하고 있지만, 사이버 공격을 막는 가장 강력한 요소는 오히려 보안에서 가장 약한 고리로 여겨졌던 인간의 행동이다. 휴먼..."
1일 전,2시간 전,"강동구, 돌봄교실서 AI‧코딩 등 미래 인재 양성","강동구는 코딩로봇, 인공지능(AI)기술을 활용한 다양한 코딩 교육을 지원하는 ‘학교로 찾아가는 초등돌봄교실 미래인재육성 프로그램’을 17일부터 관내 초등학교 돌봄교실 17교실(10개교) 대상 실시한다고 밝혔다. 구는 ‘교육열심(心) 강동’을 목표로 초등학교 저학년 자녀를 둔 학부모의 양육 부담을..."
1일 전,2시간 전,"인도 경쟁위원회 카우르 위원장, 인공지능 시장 혁신과 독점 위협 사이...","라브닛 카우르 위원장(사진:CCI) 인공지능(AI)이 시장 경쟁의 새로운 변수로 떠오르고 있다. 기업들은 AI를 활용해 가격 책정, 의사 결정, 운영 효율성을 극대화하며 시장에서의 입지를 강화하고 있다. 그러나 이러한 기술 발전이 공정한 경쟁을 저해할 가능성이 있다는 우려도 커지고 있다. 인도의..."
1일 전,2시간 전,"KAI, 상반기 신입사원 채용···AI 등 미래사업 인재 확보 총력","채용 분야는 △AI(인공지능) △컴퓨터/SW △전자/전기 △기계/설계/해석 △생산관리/기술 △품질 △구매 △고객지원 △영업/사업관리 △경영 총 10개 분야에 걸쳐 전 직군 채용을 진행한다. 모집 기간은 3월 3일부터 24일까지다. 특히, 이번 공개채용은 작년에 이어 분야를 별도 직군으로 채용한다...."
1일 전,2시간 전,"예산군 CCTV통합관제센터, 지난해 328건의 실시간 대응실적","군은 AI 기반 지능형 선별 관제, 안전한 우리 동네 만들기 사업 등 다양한 사업을 통해 군민의 안전을 지키는데 최선을 다하고 있다. 아울러 군은 올해 상반기 내 스마트시티 통합플랫폼 시스템을 고도화해 관제의 효율성을 증가시키고 유관기관과의 공동 대응 체계를 강화할 예정이다...."
1일 전,2시간 전,"소울엑스, 엑스룸(XRoom) 활용한 디지털 교육 혁신 진출 본격화","생성형 AI 기술을 활용해 디지털 교육 분야에 본격적으로 진출한다고 밝혔다. 엑스룸은 누구나 쉽게 고품질 XR(확장 현실) 콘텐츠를 제작할 수 있는 솔루션으로, 교육 현장에서 창의적이고 몰입감 높은 학습 환경을 제공할 수 있도록 설계되었다. 소울엑스는 생성형 및 XR 기술을 접목하여 디지털 교육의..."
1일 전,2시간 전,"이권재 오산시장, 한국환경공단 이사장 만나 하수도사업 조기 추진 협조...","오산 도시공사 설립, 운암뜰 AI 시티 도시개발 프로젝트, 세교1지구 터미널부지 활용 및 예비군훈련장 개발, (舊) 계성제지부지 개발, 미래첨단 산업단지 조성 등 지역 경제 활성화를 위한 구체적인 구상을 밝힐 계획이다. 교통망 확충과 함께 생활 인프라 개선 사업도 활발히 추진된다. 시민들이 건강하게..."
1일 전,2시간 전,3GPP 6G 기술총회 성황리 마무리…“의장단 진출 등 성과”,"관련 △AI/인터넷 기반 자원공유(클라우드) 내재화 △소프트웨어 기반 연결망(네트워크) △비용 효율적 시스템 진화 △두루누리(유비쿼터스) 연결 기술 등이 제시됐다. 특히, 국내 이동통신 3사와 삼성전자, LG전자, 한국전자통신연구원(ETRI) 등 국내 산업계가 한목소리로 강조한 ▲와 6G 이동통신의..."
1일 전,2시간 전,"AI 실무형 교육 모델 제시… 에이아이네이션, 숙명여대와 1년간 협력 성...","AI MLOps 팀프로젝트 단체사진 산업 인공지능(AI) 전문기업 에이아이네이션이 숙명여자대학교와의 산학연계 프로그램을 성공적으로 마무리하며, AI 실무형 인재 양성에 새로운 기준을 제시했다. 1년간 진행된 이번 협력은 기존 AWS 클라우드 교육에 기술을 접목한 종합 실무 과정으로, 현장 맞춤형 인재..."
1일 전,2시간 전,"한국, 3GPP 기술총회 첫 의장 배출…6G 표준화 주도권 확보","국내 이동통신 3사와 삼성전자, LG전자, 한국전자통신연구원(ETRI) 등 국내 산업계가 한목소리로 강조한 △ AI와 6G의 결합 △ 에너지 절감 기술 △ 6G 단독모드(SA) 구조 등이 6G의 핵심 연구항목에 포함됐다. 지상망(TN)과 비지상망(NTN) 결합도 6G 초기 연구 목록에 올랐다. 과기정통부의 6G 연구개발(R&D)..."
1일 전,2시간 전,"이재명, 22일 석학 유발 하라리와 AI 미래 주제 대담","인공지능(AI)을 주제로 대담한다. 민주당은 17일 이 대표가 국회 사랑재에서 90여분 간 하라리 교수와 대담을 진행할 예정이라며 이번 대담은 유튜브를 통해 생중계된다고 밝혔다. 이 대표는 하라리 교수와 AI 발전과 이에 대한 인류의 대응에 대해 논의하고, 행사에 참석한 이공계 출신 청년 30여명과 질의응답..."
1일 전,2시간 전,"AI가 학생별 학습분석부터 평가까지…교육부, ‘단추 플러스’ 개통","EBS AI 학습지원시스템 서비스 개통 학생별 맞춤형 자기주도학습 지원 'EBS AI 단추 플러스' 고교 서비스 첫 화면/교육부 제공 교육부가 인공지능(AI)을 활용한 학생 개별 맞춤형 학습 서비스를 선보인다. 기존 제공하던 학습지원 기능을 넘어 학생 개별 진단평가부터 수준별 학습, 최종평가에 이르는 일련의..."
1일 전,2시간 전,"GS25, 2025년 상반기 신입사원 공개채용 진행",채용절차는 ▲서류접수 ▲AI역량 검사 ▲1차 면접(캠퍼스 리크루팅 전형은 지역 대학에서 진행) ▲2차 면접(스펙초월 전형 합격자는 2차 면접으로) 및 채용 검진 등이 순차적으로 진행된다. 7월 중 최종 합격자 발표 및 입사 절차가 마무리될 예정이다. 정영태 GS리테일 인사총무본부장은 “GS25 2025년 상반기...
1일 전,2시간 전,"잡코리아, '원픽 프리미엄' 도입 후 빠른 성장세...전년대비 50%↑",지난해 6월 프리미엄 헤드헌팅 서비스 시작 잡코리아가 지난해 6월 헤드헌팅 서비스 '원픽 프리미엄'을 도입한 후 AI매칭과 1대1 지원을 통해 매출... 잡코리아는 ▲고도화된 AI 추천 기술 ▲전용 인재 풀 활용 ▲신속한 추천 시스템 ▲1:1 전담 헤드헌터 배정 ▲비용 절감 효과 등을 원픽 프리미엄 서비스 성장...
1일 전,2시간 전,KT사외이사 전원 재선임...김영섭號 '호텔 매각·연임 포석' 큰 그림?,"업계에서는 SK텔레콤과 LG유플러스가 AI 사업 강화를 위한 외부 인사 영입으로 '변화'를 예고한 것과 달리 KT가 '안정'을 택했다고 풀이하기도 한다. KT측도... 최근 KT는 부동산 매각 자금으로 인공지능(AI)과 같은 비통신 영역을 키우겠다며 노보텔, 안다즈, 소피텔 등의 호텔 매각을 검토 중이라고 밝혔다. 이에..."
1일 전,2시간 전,"세종대 세종한국어문화교육센터, 법무부 주관 외국인 유학생 조기적응...",세종대학교 세종한국어문화교육센터는 지난달 25일 교내 대양AI센터에서 법무주 주관 외국 유학생을 위한 조기적응 프로그램을 진행했다. 조기적응 프로그램은 외국인 유학생들이 한국 생활에 적응할 수 있도록 돕기 위해 마련됐다. 프로그램은 공통 강의와 특수 강의로 구성됐다. 공통 강의는 △생활법률...
1일 전,2시간 전,"민주당, ‘민감국가 철회 결의안’ 검토…“여권 핵무장론이 부른 참사...","미국 에너지부는 지난 14일(현지시간) 국내외 언론에 보낸 답변서에서 지난 1월 한국을 민감국가 목록에 포함했다고 공식 확인했다. 이 조치는 오는 4월15일 발효된다. 민감국가로 지정되면 원자력과 인공지능(AI) 등 첨단기술 협력이 제한될 수 있다. 북한, 중국, 러시아 등이 민감국가로 지정돼 있다."
1일 전,2시간 전,아이티센엔텍 주가 화색... 가치 재평가 기대와 AI 수혜 가능성,"가치 재평가 기대감과 AI 수혜 전망에 힘입어 매수세가 몰리고 있는 것으로 보인다. 아이티센엔텍은 클라우드 컴퓨팅 관련 컨설팅, 시스템 구축 및 유지보수 등 토탈 솔루션을 제공하며, AI 기술을 접목한 사업 확장을 통해 성장 동력을 확보할 것으로 기대된다. 글로벌 클라우드 컴퓨팅 시장은 기술 발전과..."
1일 전,2시간 전,"신세계I&C, 양윤지 신임 대표이사 내정","양 신임 대표이사는 POS, 클라우드, AI 등 다양한 IT서비스 분야를 두루 거친 개발자 출신 IT 전문가다. 경희대학교에서 IT경영학 석사 학위를 받고 1996년 신세계그룹 공채로 입사해 신세계아이앤씨 플랫폼운영팀 팀장, 전략IT사업담당 상무, 플랫폼비즈담당 상무를 역임했다. 회사 측은 ""양 신임 대표가..."
1일 전,2시간 전,AI 업계 선도하며 환자중심 헬스케어 개발 앞장,"'View the Invisible, Know the Un known'이라는 슬로건 아래 인공지능의 무한한 가능성을 의료분야에 적용하고 있는 국내 대표 의료인공지능 기업 뷰노(대표 이예하). 뷰노는 국내 1호 인공지능 의료기기를 선보인 개척자로서 업계를 선도해 나가고 있다. 또 질환을 미리 발견함으로써 예방에 기여하고 최적의..."
1일 전,2시간 전,"과학자들 “민감국가 지정, 윤 정부가 핵 비확산 체제 위협한 탓”","미국 에너지부가 원자력과 인공지능(AI) 등 첨단기술 분야 협력이 제한될 수 있는 ‘민감국가’로 한국을 지정한 데 대해, 원자력 안전·환경 문제를 우려하는 과학기술자들이 “한국 정부의 핵 비확산 체제 위협과 한국이 미국에서 이전된 핵발전 기술로 수출경쟁에 나섰기 때문”이라는 지적을 내놨다. 원자력..."
1일 전,2시간 전,민감국가 지정도 몰랐다…12·3 비상계엄에 한덕수 총리 '탄핵' 되자 美...,"미국이 지난 1월 원자력, 인공지능(AI) 등 첨단기술 협력이 제한될 수도 있는 '민감국가 리스트'에 한국을 추가했다는 사실이 두 달만에 알려지면서 논란이 일고 있다. 이를 두고 윤석열 대통령의 지난해 말 계엄 선포 후 탄핵 심판이 이어지는 상황에서도 정부는 한미 동맹은 변함없다는 메시지를 여러 차례..."
