기준시간,원본시간,제목,미리보기
3일 전,3일 전,"업비트, 취약 가정 청소년 지원을 위한 디지털자산 기부 캠페인 진행","두나무는 2022년 우크라이나 정부와 유엔세계식량계획(WFP)에 11억6000만원, 2023년 튀르키예 지진 구호를 위해 유니세프에 4억4000만 원을 기부한 바 있다. 두나무 이석우 대표는 ""이번 캠페인을 통해 취약 가정 아동·청소년들이 걱정 없이 인생의 봄을 누릴 수 있기를 바란다""고 말했다. 그는 또한 ""앞으로도..."
3일 전,3일 전,푸틴 “‘30일 휴전안’ 동의하지만 추가 논의 필요”,블라디미르 푸틴 러시아 대통령은 미국이 제안한 우크라이나와 30일간 휴전하는 방안에 대해 원칙적으로는 “동의한다”면서도 추가 논의가 필요하다는... 푸틴 대통령은 30일간 휴전하는 것은 러시아보다 우크라이나에 유리한 제안이라고 주장했다. 그는 러시아군이 쿠르스크를 포함한 전선 전역에서 총공세를...
3일 전,3일 전,"""지금이 가장 싸다""…가성비 좋아서 '일본 여행' 다녔던 사람들 '멈칫' ...","특히 2022년 러시아·우크라이나 전쟁으로 전세계 인플레이션과 이에 대응한 각국 중앙은행의 금리인상 국면에서도 일본은 마이너스 금리 정책을 계속하면서 800초반대까지 빠졌다. 그러다 지난해 7월 31일 기준금리 깜짝 인상으로 하반기부터 조금씩 오르더니, 올해 1월24일 17년만에 최고치인 연 0.5%로..."
3일 전,3일 전,한·일 30년물 금리 초유의 역전…잃어버린 30년 바통터치(?),러시아-우크라이나 전쟁에 따른 인플레이션 대응 등으로 3.50%까지 올랐던 기준금리는 지난 2월에 2.75%까지 내렸다. 도널드 트럼프 대통령의 관세 정책에 따른 성장 둔화 우려로 당초 예상보다는 빠른 속도로 금리가 내려가는 중이다. 한국은행은 지난해 초중순까지만 해도 연방준비제도(Fed·연준)보다...
3일 전,3일 전,"젤렌스키, 푸틴 휴전 '밀당' 전략 비난…""속임수에 불과하다""",볼로디미르 젤렌스키 우크라이나 대통령(왼쪽)과 블라디미르 푸틴 러시아 대통령. 사진=EPA연합뉴스 자료 우크라이나의 볼로디미르 젤렌스키 대통령은 블라디미르 푸틴 러시아 대통령이 휴전 협정을 지연시키고 있다는 비판을 제기했다. 이는 미국과 가 합의한 '30일 휴전' 방안을 두고 푸틴...
3일 전,3일 전,지상 공격 드론 훈련하는 우크라이나 군인,우크라이나 제65 기계화여단이 제공한 사진에 13일(현지 시간) 자포리자에 있는 훈련장에서 우크라이나 군인들이 지상 공격형 드론을 테스트하고 있다. 2025.03.14.
3일 전,3일 전,북한군 인해전술에 밀린 우크라 “쿠르스크 상당수서 밀려나”,13일 우크라이나 자포리자 지역의 군사 훈련장에서 우크라이나 군인들이 무인 지상 차량(UGV)을 테스트하고 있다. [EPA] 우크라이나군이 작년 8월에 기습 점령했던 러시아 서북부 쿠르스크 지역 대부분에서 최근 밀려났다는 평가가 나왔다. 미국 도널드 트럼프 행정부가 에 대한 군사정보 제공을...
3일 전,3일 전,"속타는 젤렌스키 “교묘한 푸틴, 사실상 휴전 거부 준비”","“푸틴, 전쟁 계속 원해…말할 용기 없어” 푸틴 “‘30일 휴전안’ 논의”에 “속임수” 러시아측 시간끌기 전망…우크라에 불리 12일(현지시간) 볼로디미르 젤렌스키 우크라이나 대통령이 우크라이나 키이우에서 열린 기자회견에서 연설하고 있다. [EPA] [헤럴드경제=김빛나 기자] 전쟁을 30일간..."
3일 전,3일 전,이토히로부미 암살 도운 최재형 일대기 영화로 나온다,"우크라이나-러시아 전쟁 이슈가 있지만 곧 휴전이나 종전이 되면 연해주 우수리스크 일대에서 로케이션 촬영을 진행할 것이다""라고 밝혔다. 이어 ""최재형 선생의 영화는 독립운동가로서 지나온 여정을 주로 다루면서, 최 선생의 어린 시절부터의 성장 배경부터 독립운동의 과정을 자세하게 보여주고자 한다""고..."
3일 전,3일 전,"""휴전 지지해도 쿠르스크는…"" 푸틴 '밀당'에 트럼프 “옳은일 하길”",블라디미르 푸틴 러시아 대통령이 미국과 우크라이나가 합의한 ‘30일 휴전안’을 두고 13일(현지시간) “원칙적으로 지지하지만 (미국과) 추가로 논의해야 할 문제가 있다”며 유보적 입장을 나타냈다. 휴전안이 러시아 남부 쿠르스크주(州)에서 고전하는 에 매우 유리하다는 이유에서다. 사실상...
3일 전,3일 전,"[포토] 푸틴 ""우크라와 휴전 찬성하지만 추가 논의 필요""",블라디미르 푸틴 러시아 대통령이 13일(현지시간) 모스크바 크렘린 궁에서 알렉산드르 루카셴코 벨라루스 대통령과 회담을 마친 뒤 기자회견서 “우크라이나와 30일간 휴전하는 방안에 대해 원칙적으로는 찬성하지만 추가 논의를 진행할 필요가 있다”고 밝히고 있다. 2025.03.14 ⓒ 로이터=뉴스1
3일 전,3일 전,[포토] 푸틴 “휴전 세부 논의 위해 트럼프와 통화 가능”,블라디미르 푸틴 러시아 대통령이 13일(현지시간) 모스크바 크렘린 궁에서 알렉산드르 루카셴코 벨라루스 대통령과 회담을 마친 뒤 기자회견서 “우크라이나 전 휴전의 세부 내용을 논의하기 위해 도널드 트럼프 미국 대통령과 전화 통화할 수 있다”고 밝히고 있다. 2025.03.14 ⓒ 로이터=뉴스1
3일 전,3일 전,[포토] 푸틴 “러시아 시장 떠난 서방 기업들 복귀 환영”,블라디미르 푸틴 러시아 대통령이 13일(현지시간) 모스크바 크렘린 궁에서 알렉산드르 루카셴코 벨라루스 대통령과 회담을 마친 뒤 기자회견서 우크라이나 분쟁 이후 러시아 시장을 떠난 서방 기업들이 복귀하는 것을 환영한다”고 밝히고 있다. 2025.03.14 ⓒ 로이터=뉴스1
3일 전,3일 전,오바마·사르코지 대통령도 반한 '그 요리' 탄생시킨 셰프,"2007년 우크라이나 방문의 정상 만찬을 준비했는데, 해외에서는 식재료 수급 등이 어려워 정통 프렌치 대신 퓨전 요리를 선보이는 것이 보통이다. 그러나 식사를 마친 사르코지 대통령이 ""파리에 있는 레스토랑보다 더 정통 프렌치식""이라고 극찬해 주셨다. 빠르게 발전 중인 한국 파인다이닝 신을 바라본..."
3일 전,3일 전,"미국인 과반수 ""트럼프, 러시아와 과도하게 가까워""","미국이 우크라이나에 장기적 안보를 보장하고 광물 자원 개발에 참여하는 트럼프 대통령의 계획을 지지한다는 응답은 44%였다. 정치 성향별로는 공화당 성향의 3분의 2, 민주당 성향의 5분의 1이 이 같은 방안에 동의했다. 앞서 미국과 우크라이나는 지난 11일 사우디아라비아에서 고위급 회담을 열고 30일간..."
3일 전,3일 전,"한화운용 “PLUS글로벌방산 ETF, 연초 이후 38% 상승”","도널드 트럼프 미국 대통령이 러시아와 전쟁 중인 우크라이나에 대한 지원을 중단하고, 러시아와 밀접한 관계를 가져가는 행보를 보이자, 유럽이 위기의식을 느낀 탓이다. 업계 전문가들은 유럽의 방위산업이 장기적인 성장 사이클에 진입한 것으로 보고 있다. JP모건은 지난 3일 ‘유러피안 디펜스’..."
3일 전,3일 전,‘30일 휴전안’에 ‘밀당’ 들어간 푸틴… “휴전 동의하지만 의문 많...,블라디미르 푸틴 러시아 대통령이 우크라이나와 30일간 휴전하는 방안을 원칙적으로 지지한다면서도 ‘우크라이나군 재무장’ 등 러시아 측의 입장을 언급하며 수정안 마련을 촉구했다. 전선에서 우위를 점하고 있는 만큼 서둘러 휴전을 수용할 필요가 없는 푸틴 대통령은 러시아의 요구 조건을 역으로...
3일 전,3일 전,"""러시아, 우크라 종전협상서 美 켈로그 특사 배제 요청""",러시아 정부는 우크라이나 전쟁 종식을 위한 고위급 협상에서 미국 측 특사인 키스 켈로그의 배제를 요청했다고 로이터통신이 13일(현지시간) 소식통을 인용해 보도했다. 소식통은 최근 사우디아라비아 제다에서 열린 미국·우크라이나 고위급 회담에 켈로그 특사가 자신의 대리자를 파견한 점을 근거로 이...
3일 전,3일 전,협정서 서명 후 악수하는 러-벨라루스 정상,"푸틴(오른쪽) 러시아 대통령과 알렉산드르 루카셴코 벨라루스 대통령이 13일(현지 시간) 러시아 모스크바 크렘린궁에서 협정서 서명 후 악수하고 있다. 푸틴 대통령은 회담 후 기자회견에서 ""우크라이나와 30일 일시 휴전은 우크라이나가 전열을 재정비할 시간만 벌어줄 것""이라고 주장했다. 2025.03.14."
3일 전,3일 전,국제유가 오늘 기름값,"트럼프 대통령은 자신의 소셜미디어 계정을 통해 러시아가 우크라이나에서 계속해서 군사 공격을 이어가고 있다고 비난하며, 협상과 휴전이라는... 우크라이나 전쟁 종식 기대감이 높아지면서 국제 유가는 하방 압력을 받고 있다. 미국 도널드 트럼프 대통령은 블라디미르 푸틴 러시아 대통령과 블라디미르..."
3일 전,3일 전,"한화자산운용 ""PLUS글로벌방산 ETF 연초 이후 38% 올라""","트럼프 미국 대통령이 러시아와 전쟁 중인 우크라이나에 대한 지원을 중단하고 러시아와 밀접한 관계를 가져가는 행보를 보이며 유럽이 위기의식을 느낀 탓이다. 실제로 미국과 우크라이나의 워싱턴 회담 결렬 이후 젤렌스키 우크라이나 대통령을 비롯해 프랑스, 독일 등 유럽 주요 10여개국..."
3일 전,3일 전,[신간] 1가구 1주택의 대안은…'탈 주택',"전쟁사 연구의 선구자인 저자는 30년 전쟁부터 현재 진행 중인 우크라이나 전쟁까지 500년간의 전쟁사를 조망한다. 특히 프랑스혁명과 산업혁명의 결합이 가져온 폭발적 변화에 주목하는데, 이 두 혁명의 만남은 전쟁의 규모와 양상을 완전히 바꿔놓았으며, 현대의 물류, 금융, 경제 체제의 근간을 형성했다고..."
3일 전,3일 전,"미국인 과반수 ""트럼프, 러시아와 과도하게 가까워""",특히 민주당 성향의 응답자의 경우 89%가 트럼프 대통령이 러시아와 과도하게 가깝다고 답했습니다. 미국이 우크라이나에 장기적 안보를 보장하고 광물 자원 개발에 참여하는 트럼프 대통령의 계획을 지지한다는 응답자 비중은 44%였습니다.
3일 전,3일 전,"푸틴 '조건부 휴전' 역제안에…젤렌스키 ""속임수"" 일축","젤렌스키 우크라이나 대통령이 블라디미르 푸틴 러시아 대통령을 향해 '휴전 지연 전략'을 펴고 있다고 비판했다. 푸틴 대통령이 원칙적으로 휴전에 동의하면서도, 미국과 우크라이나가 합의한 '30일 휴전안'에 추가 조건을 제시하며 시간을 끌고 있다는 이유에서다. 젤렌스키 대통령은 13일(현지시간) 저녁..."
3일 전,3일 전,"미국인 56% ""트럼프, 러시아와 지나치게 밀접""","트럼프가 밝힌 우크라이나에 대한 장기적 안보 보장과 광물자원 개발 참여 계획과 관련해선, 44%가 지지한다고 답했습니다. 앞서 미국과 우크라이나는 지난 11일 사우디아라비아에서 고위급 회담을 열고 30일간 러시아·우크라이나에서 휴전하는 방안에 합의했습니다. 미국은 정보 공유 중단을 즉시 해제하고..."
3일 전,3일 전,"북한군 인해전술…""우크라군, 쿠르스크 상당수서 밀려나""",우크라이나군이 작년 8월에 기습 점령했던 러시아 서북부 쿠르스크 지역 대부분에서 최근 밀려났다는 평가가 나왔다. 미국 도널드 트럼프 행정부가 우크라이나에 대한 군사정보 제공을 중단한 틈에 러시아군이 북한군 '자살돌격대'를 선봉에 세워 탈환 공세를 강화했기 때문이라는 것이다. 13일(현지시간)...
3일 전,3일 전,"젤렌스키 ""푸틴, 30일 휴전안 지연 또는 거부하려는 꼼수""","우크라이나 대통령은 13일(현지 시간) 블라디미르 푸틴 러시아 대통령이 '30일 휴전안'에 대해 추가 논의가 필요하다고 밝힌 것에 대해 ""휴전 제안을 거부하려는 것""이라고 주장했다. 젤렌스키 대통령은 이날 저녁 연설에서 ""푸틴 대통령은 (도널드) 트럼프 (미국) 대통령에게 이 전쟁을 계속하고 ..."
3일 전,3일 전,"푸틴, 우크라 휴전안 시간끌기…트럼프에 공 다시 넘어간다",대통령의 우크라이나 휴전 제안을 두고 뜸 들이기에 들어갔다. 전문가들은 푸틴 대통령이 휴전에 원칙적으로 찬성하면서 성사 자체를 어렵게 할 조건을... 푸틴 대통령의 그간 성향이나 기자회견을 통해 시사한 휴전의 조건에는 우크라이나가 수용할 수 없는 것들이 많다. 휴전 기간 의 병력 동원과...
3일 전,3일 전,"""휴전 지지해도 쿠르스크는…"" 푸틴 '밀당'에 트럼프 “옳은일 하길”",블라디미르 푸틴 러시아 대통령이 미국과 우크라이나가 합의한 ‘30일 휴전안’을 두고 13일(현지시간) “원칙적으로 지지하지만 (미국과) 추가로 논의해야 할 문제가 있다”며 유보적 입장을 나타냈다. 휴전안이 러시아 남부 쿠르스크주(州)에서 고전하는 에 매우 유리하다는 이유에서다. 사실상...
3일 전,3일 전,"글로벌 방산업체에 투자하는 'PLUS글로벌방산', 연초 이후 38%↑","트럼프 미국 대통령이 러시아와 전쟁 중인 우크라이나에 대한 지원을 중단하고, 러시아와 밀접한 관계를 가져가는 행보를 보이며 유럽이 위기의식을 느낀 탓이다. 실제로 미국과 우크라이나의 워싱턴 회담 결렬 이후 젤렌스키 우크라이나 대통령을 비롯해 프랑스, 독일 등 유럽 주요 10여개국..."
3일 전,3일 전,회담 후 공동 기자회견 하는 러-벨라루스 정상,"푸틴(오른쪽) 러시아 대통령과 알렉산드르 루카셴코 벨라루스 대통령이 13일(현지 시간) 러시아 모스크바 크렘린궁에서 협정서 서명 후 악수하고 있다. 푸틴 대통령은 회담 후 기자회견에서 ""우크라이나와 30일 일시 휴전은 우크라이나가 전열을 재정비할 시간만 벌어줄 것""이라고 주장했다. 2025.03.14."
3일 전,3일 전,"푸틴 ""휴전안 지지, 논의 필요""...트럼프 ""동의 안하면 실망""","미국과 우크라이나가 합의한 '30일 휴전안'에 대해 푸틴 러시아 대통령은 원칙적으로 지지하지만 의문이 많다며 당장 수용이 어렵다는 입장을 분명히... 수자는 천연가스 가스관이 지나는 요충지로, 우크라이나군 점령지에서 가장 큰 마을입니다. 러시아는 지난해 8월 기습으로 빼앗겼던 영토를 이미..."
3일 전,3일 전,루카셴코 대통령과 회담하는 푸틴 대통령,"블라디미르 푸틴(오른쪽) 러시아 대통령과 알렉산드르 루카셴코 벨라루스 대통령이 13일(현지 시간) 러시아 모스크바 크렘린궁에서 회담하고 있다. 푸틴 대통령은 회담 후 기자회견에서 ""우크라이나와 30일 일시 휴전은 우크라이나가 전열을 재정비할 시간만 벌어줄 것""이라고 주장했다. 2025.03.14."
3일 전,3일 전,이토히로부미 암살 도운 최재형 일대기 영화로 나온다,"우크라이나-러시아 전쟁 이슈가 있지만 곧 휴전이나 종전이 되면 연해주 우수리스크 일대에서 로케이션 촬영을 진행할 것이다""라고 밝혔다. 이어 ""최재형 선생의 영화는 독립운동가로서 지나온 여정을 주로 다루면서, 최 선생의 어린 시절부터의 성장 배경부터 독립운동의 과정을 자세하게 보여주고자 한다""고..."
3일 전,3일 전,"“미국, 에이태큼스 떨어진 우크라이나에 지대지 폭탄 공급 준비”","이투데이=고대영 기자 | 사거리 에이태큼스보다 짧지만, 여러 발사기 활용 가능 미국이 장거리 미사일 에이태큼스(ATACMS)가 떨어졌다는 우크라이나에 ‘지상발사 소구경 폭탄(GLSDB)’을 다시 공급할 준비를 마쳤다고 로이터통신이 소식통을 인용해 13일(현지시간) 보도했다. 앞서 ..."
3일 전,3일 전,"북한군 인해전술…""우크라군, 쿠르스크 상당수서 밀려나""","우크라이나군이 작년 8월에 기습 점령했던 러시아 서북부 쿠르스크 지역 대부분에서 최근 밀려났다는 평가가 나왔다. 현지시간 13일 영국 일간 인디펜던트에 따르면 쿠르스크에 들어갔던 우크라이나군 부대들이 국경으로 후퇴했으며, 거기서 러시아의 진격을 막으라는 명령을 받은 상태다. 러시아 국방부는 한..."
3일 전,3일 전,"업비트, 비트코인·이더리움 기부로 취약계층 청소년 지원","2022년에는 우크라이나 전쟁 구호를 위해 11억 6,000만 원을, 2023년에는 튀르키예 지진 피해 지원을 위해 4억 4,000만 원을 기부한 바 있다. 석우 두나무 대표는 ""미래 세대를 위한 지속적인 관심과 지원을 이어갈 것""이라며 ""차세대 디지털자산 기부 문화를 선도해 나가겠다""고 밝혔다."
3일 전,3일 전,"sk이노베이션, 우크라이나 드론 공격 여파로 정유주 강세","이미지출처 =SK이노베이션 우크라이나의 드론 공격 시도로 러시아 제2도시 상트페테르부르크 인근의 키리시 정유소 시설이 손상된 소식이 전해지면서, 국내 증시에서 정유주가 강세를 보이고 있다. 알렉산드르 드로즈덴코 레닌그라드주 주지사는 텔레그램을 통해 ""공장 근처로 다가오는 드론 1대를 방공부대가..."
3일 전,3일 전,"푸틴 ""휴전 찬성하지만 추가 논의해야…트럼프와 전화할수도""","블라디미르 푸틴 러시아 대통령은 현지시간 13일 우크라이나와 30일간 휴전하는 방안에 대해 원칙적으로는 찬성하지만 추가 논의를 진행할 필요가 있다고... 아마 트럼프 대통령과 전화 통화로 논의해야 할 수도 있다""며 미국 측과 세부 사항을 논의할 의향을 내보였다.푸틴 대통령은 러시아와 의..."
3일 전,3일 전,"푸틴 ""일시 휴전, 우크라에 재정비할 시간 주게 돼""","블라디미르 푸틴(오른쪽) 러시아 대통령과 알렉산드르 루카셴코 벨라루스 대통령이 13일(현지 시간) 러시아 모스크바 크렘린궁에서 회담하고 있다. 푸틴 대통령은 회담 후 기자회견에서 ""우크라이나와 30일 일시 휴전은 우크라이나가 전열을 재정비할 시간만 벌어줄 것""이라고 주장했다. 2025.03.14."
3일 전,3일 전,"한화운용 ‘PLUS글로벌방산’ ETF, 연초 이후 38% 상승","트럼프 미국 대통령이 러시아와 전쟁 중인 우크라이나에 대한 지원을 중단하고, 러시아와 밀접한 관계를 가져가는 행보를 보이며 유럽이 위기의식을 느낀 탓이다. 업계 전문가들은 유럽의 방위산업이 장기적인 성장 사이클에 진입한 것으로 보고 있다. JP모건은 지난 3일 ‘유러피안 디펜스’ 리포트를..."
3일 전,3일 전,"[뉴스포커스] '30일 휴전안' 향방은…푸틴 ""논의할 문제들 있어""","푸틴 러시아 대통령은 우크라이나와 30일간 휴전하는 방안에 대해 원칙적으로는 찬성하지만 추가 논의를 진행할 필요가 있다고 밝혔습니다. 트럼프 미국... <질문 1> 우크라이나 종전 협상과 관련해 본격적으로 이야기를 시작하기 전에, 트럼프 대통령이 북한을 핵보유국이라 다시 지칭하며 김정은 위원장과의..."
3일 전,3일 전,요동치는 국제 정세에 ‘PLUS글로벌방산’ 올해 37.6% 상승,"도널드 트럼프 미국 대통령이 러시아와 전쟁 중인 우크라이나에 대한 지원을 중단하고, 러시아와 밀접한 관계를 가져가는 행보를 보이자 유럽이 위기의식을 느낀 탓이다. 실제로 미국과 우크라이나의 워싱턴 회담 결렬 이후 젤렌스키 우크라이나 대통령과 유럽 각국 정상, 북대서양조약기구(NATO)..."
3일 전,3일 전,경제·외교 ‘MAGA’ 각인…미국 ‘친트’ 언론이 보는 트럼프 50일,"또한 취임 후 발빠른 외교 정책을 펼친 덕분에 인도, 영국, 프랑스, 일본, 이스라엘, 우크라이나 등 세계 각국 정상들과 연이어 회담을 가졌으며, 탁월한 협상력과 과감한 관세 정책을 통해 ‘아메리카 우선주의’를 각인시켰다. 그런가 하면 이스라엘과 하마스 간 휴전이 성사된 것 또한 트럼프의 외교력..."
3일 전,3일 전,"“북한군, 쿠르스크 탈환 위한 ‘자살공격’에 투입…우크라軍 밀려나...","英 인디펜던트, 북한군 ‘자살공격’이라 묘사 “디도스 공격처럼 북한군 밀려와” 러시아가 우크라이나군이 점령하고 있는 러시아 서북부 쿠르스크 지역에 북한군을 투입해 우크라이나군 대부분을 국경 밖으로 밀어냈다고 영국 일간 인디펜던트가 13일(현지 시각) 보도했다. 러시아는 도널드 트럼프 미국..."
3일 전,3일 전,"""디도스 공격처럼"" 북한군 인해전술‥우크라군, 쿠르스크서 밀려나","러시아 서북부 쿠르스크를 기습점령했던 우크라이나군이 북한군의 인해전술에 밀려 점령지에서 속속 밀려나고 있다는 보도가 나왔습니다. 영국 일간 인디펜던트에 따르면 우크라이나 군당국은 쿠르스크에 진입한 자국 부대를 국경 지역으로 후퇴시켰으며, 이곳에서 러시아의 진격을 막으라는 명령까지..."
3일 전,3일 전,[올댓차이나] 위안화 기준치 1달러=7.1738위안…0.014% 절하,"중국인민은행은 14일 중동사태와 우크라이나 전쟁 등 내외 정세 동향, 미국 대중 추가관세 발동, 기준금리 인하 관측, 경기추이, 금리차 등을 반영해 달러에 대한 위안화 기준치를 2거래일째 절하 고시했다. 인민은행은 이날 달러에 대한 위안화 기준치를 1달러=7.1738위안으로 전날..."
4일 전,4일 전,[포토] 기자회견 하는 젤렌스키,볼로디미르 젤렌스키 우크라이나 대통령이 12일(현지시간) 키이우에서 기자회견을 열고 취재진의 질문에 답하고 있다. 2025.3.12 ⓒ 로이터=뉴스1
4일 전,4일 전,"우크라이나, 미국산 LNG 수입 확대… 유럽내 공급망 강화","우크라이나가 에너지 안보 강화를 위해 미국산 LNG 수입 확대를 추진하고 있다. 기존 러시아산 가스 의존도를 줄이기 위한 조치로, 유럽 내 독일·그리스·리투아니아·폴란드 등의 LNG 인수기지를 경유하는 방안을 검토 중이다. 우크라이나는 현재 폴란드·슬로바키아·헝가리 등의 파이프라인을 통한..."
4일 전,4일 전,트럼프 친위부대의 약달러 유도정책: 달러 붕괴 '시발점' 될까,"독일의 대표적인 시사주간지 슈피겔은 11일 ""트럼프의 미국은 더 이상 유럽의 동맹이 아니다""면서 ""미국이 러시아가 아닌 우크라이나를 압박하는 것은 유럽을 향한 실존적 위협""이라고 비난했다. 슈피겔 기사의 제목은 충격적이게도 '미국은 이제 적이다(America Is Now an Adversary)'였다. ■ 동맹 대우=트럼프 2기는..."
4일 전,4일 전,트럼프 관세장벽에 '공화당 텃밭' 조준한 EU…미국산 불매 확산,노르웨이 최대 정유 기업 홀트박은 지난 달 볼로디미르 젤렌스키 우크라이나 대통령이 미국 백악관에서 받은 대우에 항의해 미국 군함에 연료를 일시적으로 판매하지 않겠다고 밝혔다. 트럼프의 최측근인 일론 머스크의 테슬라 차량에 대한 불매 운동 역시 전 세계로 번지고 있다. 미국 싱크탱크...
4일 전,4일 전,"[오늘 트럼프는] EU 보복관세에 ""대응할 것"" 예고…관세전쟁 확대","○…미국과 우크라이나가 '30일 휴전'에 합의한 가운데 ""이제 (휴전) 결정은 러시아에 달려 있다""고 말했다. 추가 대러 제재엔 ""그렇게 하고 싶지 않다. 난 평화를 원하며 이를 보고 싶다""면서 ""우리는 이제 무언가가 성사되는 데 가까워지고 있다""고 기대감을 나타냈다. ○…앞서 자신이 밝혀 논란이 됐던..."
4일 전,4일 전,"""예스·노로 답해"" 푸틴 압박 안통한다…'휴전' 완성할 트럼프 카드","'백악관 정상회담 파행'으로 볼로디미르 젤렌스키 우크라이나 대통령이 궁지에 몰린 지 10여 일 만에 미국과 '30일 임시휴전안'에 합의하면서 공은... 12일(현지시간) 외신을 종합하면 트럼프 대통령은 전날 ""우크라이나는 (휴전안에) 동의했고, 러시아도 동의하길 바란다""고 언급했다. 양측이 조만간 통화할 것으로..."
4일 전,4일 전,"푸틴, 군복입고 쿠르스크 깜짝 방문…‘휴전’ 유리한 협상 노림수",12일(현지 시간) 블라디미르 푸틴 러시아 대통령이 지난해 8월 우크라이나에게 점령당했던 러시아 남서부 쿠르스크주(州)를 직접 찾아 “이 지역이 해방되기를 기대한다”며 러시아군의 우크라이나군 격퇴를 치하했다. 쿠르스크를 탈환해 종전 협상에서 러시아가 더 유리한 고지를 점하기 위한 의도로...
4일 전,4일 전,"리딩게이트, 영어 독서와 함께하는 기부 캠페인 진행","리딩게이트는 올해 캠페인의 첫 기부 활동으로 적립금 일부를 국제구호단체에 전달하여, 장기화된 전쟁으로 어려움을 겪고 있는 우크라이나 어린이들을 돕기 위한 성금으로 사용했다. 이후 국내 지역아동센터 및 다함께돌봄센터 4곳을 선정해 영어 학습 환경 개선을 위한 지원을 마쳤다. 지원 대상 기관은..."
4일 전,4일 전,"젤렌스키 ""러시아 점령지, 러 영토로 인정 안 할 것""","볼로디미르 젤렌스키 우크라이나 대통령은 12일(현지 시간) 종전 협상에서 러시아가 점령한 우크라이나 영토 어떤 곳도 러시아 영토로 인정하지 않을 것이라고 밝혔다고 현지 언론 등이 보도했다. 젤렌스키 대통령은 이날 기자들에게 ""우리는 독립을 위해 싸우고 있다. 따라서 우리는 점령된 영토를 러시아..."
4일 전,4일 전,"유럽 핵심 배터리 업체 노스볼트, 자금난으로 결국 파산 신청","그러나 코로나19 팬데믹, 러시아-우크라이나 전쟁으로 인한 공급망 불안정, 에너지 가격 상승, 자본 비용 증가 등 복합적인 악재가 겹치면서 심각한 재정난을 겪어왔다. 특히 전기차(EV) 제조업체들의 배터리 수요를 충족하기 위해 무리하게 생산량을 확대한 것이 부담으로 작용한 것이다. EV 업계 전문가 샘..."
4일 전,4일 전,"정유업계, 국제유가 하락에 정제마진 상승세…수익성 개선 기대","또한 러시아와 우크라이나 간의 갈등이 종식될 가능성이 커지면서 러시아산 원유 공급에 대한 기대감이 커지고 있다. 그동안 러시아는 중국과 인도에 저렴한 원유를 공급해왔고, 이로 인해 국내 정유업계의 원가 경쟁력이 상대적으로 떨어졌다. 그러나 러시아산 원유의 공급이 회복된다면 국내 시장의..."
4일 전,4일 전,미국의 휴전 압박 vs 유리한 전황…푸틴의 선택은 과연,러시아에 '우크라이나 전쟁 30일 휴전' 합의안에 동참하도록 압박하는 가운데 양국 정상 참모 간 전화 통화가 이뤄졌다. 러시아는 서부 쿠르스크주를 거의... 12일(현지시간) 캐롤라인 레빗 백악관 대변인은 폭스 뉴스와의 인터뷰에서 마이크 왈츠 백악관 국가안보보좌관이 전쟁 30일 휴전안에 대해...
4일 전,4일 전,수류탄 파편 박힌 채 3일간 지뢰밭 기었다... 우크라 군인 기적의 생환,우크라이나 군인이 수류탄이 쏟아지는 적진에서 심각한 부상을 입은 상태로 3일간 지뢰밭을 기어 기적적으로 생환했다. 4일 키이우포스트에 따르면 우크라이나 군사정보부대(HUR) ‘아르탄’ 소속 ‘코홀’이라는 코드네임을 가진 군인은 수류탄 폭발로 부상을 입고 지뢰밭에 갇힌 채 72시간 동안 적진을 탈출한...
4일 전,4일 전,젤렌스키 망신 준 트럼프의 기획... 한국은 무엇을 배워야 하나,▲ JD 밴스 부통령과 도널드 트럼프 대통령이 지난 2월 28일 워싱턴 DC 백악관 오벌 오피스에서 볼로디미르 젤렌스키 우크라이나 대통령과 열띤 토론을 벌이고 있는 모습. ⓒ UPI/연합뉴스 도널드 트럼프 미국 대통령과 볼로디미르 젤렌스키 대통령이 이례적으로 충돌한 지 열흘이 흘렀다. 이후...
4일 전,4일 전,"[특징주] 파이버프로, 유럽 방위비 증대를 위한 대규모 재무장 수혜...천...",우크라이나와 인접한 폴란드는 올해 유럽에서 가장 높은 수준인 GDP의 4.7%를 국방 예산으로 편성했다. 유럽 각국의 방위비 증액 현상은 도널드 트럼프 미국 대통령이 북대서양조약기구(NATO) 회원국에게 방위비 인상을 압박한 데 따른 것으로 분석된다. 유럽은 러시아에 맞서기 위해 GDP의 3.5∼4.0%까지...
4일 전,4일 전,"칼 갈고 나온 트럼프, 기업도 공무원도 보복 두려워 함구",로저 위커 상원의원(미시시피주)은 한 회의에서 볼로디미르 젤렌스키 우크라이나 대통령에게 “지지의 표시로 왔다”고 했다. 하지만 트럼프가 젤렌스키와 충돌한 후 워커 상원의원은 소셜미디어에 올렸던 젤렌스키와 악수하는 사진을 삭제했다. 공화당 소속 매파 6명 이상의 상원의원 역시 트럼프 2기 출범...
