기준시간,원본시간,제목,미리보기
1일 전,4시간 전,"한국투자증권, PB 해외주식 역량 강화 교육 실시",15일 한국투자증권 본사에서 열린 'PB 해외주식 역량 강화 세미나'에서 나스닥 홍콩사무소 인 셰르 보(In Cher BOH) 총괄이 강연하고 있다. [사진=한국투자증권] 라이센스뉴스 = 김세아 기자 | 한국투자증권은 지난 15일 서울 여의도 본사에서 소속 프라이빗 뱅커(PB)의 해외 역량 강화를 위한 전문가 초청...
1일 전,4시간 전,"더존비즈온 주가 장중 8%대 약세, 제4인터넷은행 참여 철회 결정 영향",17일 오전 10시4분 기준 더존비즈온 주식은 직전 거래일보다 8.14%(5400원) 낮은 6만900원에 거래되고 있다. 주가는 0.15%(100원) 오른 6만6400원에 장을 출발했지만 바로 내림세로 전환했다. 장중 한 때는 주가가 6만 원까지 떨어지면서 하락폭을 키우고 있다. 더존비즈온은 이날 제4인터넷은행 예비인가 신청에...
1일 전,4시간 전,한미반도체 '여전히 싸다'…10만원 선 붕괴에 매수 나선 곽동신 회장,"오는 4월 17일에도 장내매수로 한미반도체 주식 3만4170주를 사들일 계획이다. 취득단가는 지난 14일 종가인 8만7800원으로 계산, 거래금액은 30억원을... 3% 수준이며, 규모는 총 1300억원이다. 소각시기는 오는 5월 중이다. 단 한미반도체는 자기 수량은 이사회 결의 시 변동될 수 있다고 공시했다. ljh@"
1일 전,4시간 전,"한국투자증권, PB 해외주식 역량 강화 교육 진행",한국투자증권은 지난 15일 서울 여의도 본사에서 소속 프라이빗 뱅커(PB)의 해외주식 역량 강화를 위한 전문가 초청 세미나를 진행했다고 17일 밝혔다.... 해외주식 투자 전문가를 초청해 올해 주요국 금융시장 전망과 글로벌 섹터 및 테마 ETF(상장지수펀드) 동향에 대해 분석과 전략을 공유했다. 한국투자증권...
1일 전,4시간 전,"신한證, 디지털우수고객 대상 오프라인 세미나 개최","'투자는 공부다'라는 모토로 주식, 부동산, 세무 등 다양한 주제의 수준 높은 세미나를 매월 3차례 줌 화상회의를 통해 진행해 왔다. 현재까지 총 48회 차 진행 됐다. 신한투자증권 관계자는 ""매 회차 1000명 이상, 누적 3만 5000명 이상의 고객이 참여하는 등 큰 호응을 얻고 있다""고 전했다. 신한투자증권..."
1일 전,4시간 전,"쏘카, 공개매수 논란 속 주가 급락… 1만5천450원에 거래","쏘카[쏘카 제공=연합뉴스] 쏘카의 주가가 이재웅 전 대표 측의 주식 공개매수 발표 이후 급등했으나, 그 배경에 대한 의혹이 제기되면서 다시... 그러나 이후 에스오큐알아이가 공개매수에 앞서 수차례 주식담보대출을 받은 사실이 밝혀지면서, 이들이 마진콜을 피하기 위해 주가 부양에 나섰다는 의혹이..."
1일 전,4시간 전,"한국투자증권, 상반기 리테일 영업 신입사원 공개채용","한국투자증권은 지난 2021년 업계 최초로 PB 팀제를 도입해 글로벌 상품, 연금, 주식 등 다양한 전문성을 갖춘 PB들이 팀을 이뤄 자산관리 솔루션을 제공하고 있다고 강조했다. 또 개개인의 PB가 자산관리 전문가로 커리어를 구축할 수 있도록 체계적인 교육 프로그램을 제공하며 자산관리 경쟁력 제고에 힘쓰고..."
1일 전,4시간 전,"한국투자증권, PB 해외주식 역량 강화 교육 진행",한국투자증권은 지난 15일 서울 여의도 본사에서 소속 프라이빗 뱅커(PB)의 해외주식 역량 강화를 위한 전문가 초청 세미나를 진행했다고 17일 밝혔다.... 해외주식 투자 전문가를 초청해 올해 주요국 금융시장 전망과 글로벌 섹터 및 테마 ETF(상장지수펀드) 동향에 대해 분석과 전략을 공유했다. 한국투자증권...
1일 전,4시간 전,한미반도체 '여전히 싸다'…10만원 선 붕괴에 매수 나선 곽동신 회장,"오는 4월 17일에도 장내매수로 한미반도체 주식 3만4170주를 사들일 계획이다. 취득단가는 지난 14일 종가인 8만7800원으로 계산, 거래금액은 30억원을... 3% 수준이며, 규모는 총 1300억원이다. 소각시기는 오는 5월 중이다. 단 한미반도체는 자기 수량은 이사회 결의 시 변동될 수 있다고 공시했다. ljh@"
1일 전,4시간 전,"한국투자증권, PB 해외주식 역량 강화 교육 실시",15일 한국투자증권 본사에서 열린 'PB 해외주식 역량 강화 세미나'에서 나스닥 홍콩사무소 인 셰르 보(In Cher BOH) 총괄이 강연하고 있다. [사진=한국투자증권] 라이센스뉴스 = 김세아 기자 | 한국투자증권은 지난 15일 서울 여의도 본사에서 소속 프라이빗 뱅커(PB)의 해외 역량 강화를 위한 전문가 초청...
1일 전,4시간 전,"""TC본더 자신감""… 곽동신 한미반도체 회장, 30억원 규모 자사주 취득","곽 회장이 취득 예정인 주식은 3만4170주로, 취득 단가는 8만7800원이다. 총 규모는 30억12만6000원이다. 취득 예정 시기는 내달 15일이다. 이번 취득이 완료되면 곽 회장은 2023년부터 총 423억원 규모의 자사주를 사재로 취득하게 되며, 지분율은 33.97%에서 34%로 상승한다. 앞서 곽 회장은 지난..."
1일 전,4시간 전,"한국투자증권, 상반기 리테일 영업 신입사원 공개채용","한국투자증권은 지난 2021년 업계 최초로 PB 팀제를 도입해 글로벌 상품, 연금, 주식 등 다양한 전문성을 갖춘 PB들이 팀을 이뤄 자산관리 솔루션을 제공하고 있다고 강조했다. 또 개개인의 PB가 자산관리 전문가로 커리어를 구축할 수 있도록 체계적인 교육 프로그램을 제공하며 자산관리 경쟁력 제고에 힘쓰고..."
1일 전,4시간 전,우리금융 경영평가 3등급으로 하락…동양생명 인수 영향은(종합),"우리금융지주는 지난해 8월 28일 이사회를 열어 1조5천500억원에 동양생명과 ABL생명 인수를 결의하고, 중국 다자보험그룹 측과 주식매매계약(SPA)을 체결했다. 만약 올해 8월 27일까지 금융위의 인수 승인이 나지 않으면 계약금의 10%에 해당하는 1천550억원을 돌려받을 수 없게 된다."
1일 전,1일 전,[주간증시전망] 500만 삼성전자 주주의 이목이 젠슨 황 엔비디아 CEO에 ...,지난해 GTC 2024 행사 직후 국내 주식시장에서는 삼성전자를 포함한 반도체 업종이 큰 폭 상승했었다. 투자자들은 ‘CES 2025′를 동력으로 로봇·AI 관련 종목이 급등했던 연초 증시 상승세가 GTC 2025를 계기로 재현되길 기대하고 있다. 다만 국내외 정치적 불확실성은 여전히 투자 심리를 위축시키는...
1일 전,4시간 전,[단독] 회장 사퇴는 꼼수? 김익래 전 다우키움 회장 다우데이타 이사 연...,김 전 회장은 다우키움그룹 계열사인 다우데이타 주가가 폭락하기 직전 다우데이타 주식 140만 주를 605억 원에 매도했다. 이 때문에 미공개 정보를 이용해 폭락 전 주식을 매도한 것 아니냐는 의혹을 받았다. 논란이 불거지자 김 전 회장은 2023년 5월 기자회견을 열고 “도덕적 책임이 요구되는 기업인으로서 한...
1일 전,4시간 전,"송치형의 두나무, '금융 혁신 아이콘' 등극…지속적 성장 모멘텀 확보 ...","두나무는 증권 앱 '증권플러스', 디지털 자산 거래소 '업비트', 국내 대표 비상장 주식 거래 플랫폼 '증권플러스 비상장' 등 가치 거래 플랫폼의 새로운... 2014년 선보인 두나무의 국민 증권 앱 '증권플러스'는 개인이 보유한 여러 증권사 계정을 연동 가능해, 계좌를 만들 때마다 적응해야 하는 불편을..."
1일 전,4시간 전,삼성운용 ‘삼성글로벌CoreAI목표전환형’ 펀드 출시,"삼성글로벌CoreAI목표전환형 펀드는 채권과 AI 관련 주식으로 구성되며, 투자 비중은 채권 60%, 주식 40% 수준으로 운용될 예정이다. 채권은 단기 우량채권, 채권형 상장지수펀드(ETF)와 머니마켓 ETF에 투자해 안정성을 확보하고, 주식은 반도체·인프라, 소프트웨어, 로보틱스 등 성장성이 높은 AI 핵심 테마..."
1일 전,4시간 전,"iM증권 ""삼성물산 SMR 사업 활성화, 삼성전자 지배구조 변화 과정서 수혜...","삼성물산 주식 매수의견이 유지됐다. 소형모듈원전(SMR) 사업이 확대될 것으로 예상되고 삼성전자 지배구조 변화 과정에서 수혜를 입을 것으로... 이 연구원은 ""자사주 분할 매입 계획은 삼성전자가 향후 지배구조를 개선하겠다는 신호를 시장에 전달하는 것""이라며 ""삼성전자의 지배구조 개선이..."
1일 전,4시간 전,하락장 대비 공식 ‘美주식 + 채권’···ACE ETF 3종 7000억대로,미국 주식과 채권을 섞은 한국투자신탁운용 상장지수펀드(ETF) 시리즈 3종이 7000억원 규모로 성장했다. 17일 한투운용에 따르면 ACE 미국S... 주식과 상관관계가 낮은 채권을 함께 투자하는 만큼 시장 변동성이 심화할 때 개별 주식 및 형 ETF 대비 상대적으로 낮은 하락폭을 보인다....
1일 전,4시간 전,삼성운용 ‘삼성글로벌CoreAI목표전환형’ 펀드 출시,"삼성글로벌CoreAI목표전환형 펀드는 채권과 AI 관련 주식으로 구성되며, 투자 비중은 채권 60%, 주식 40% 수준으로 운용될 예정이다. 채권은 단기 우량채권, 채권형 상장지수펀드(ETF)와 머니마켓 ETF에 투자해 안정성을 확보하고, 주식은 반도체·인프라, 소프트웨어, 로보틱스 등 성장성이 높은 AI 핵심 테마..."
1일 전,4시간 전,[단독] 회장 사퇴는 꼼수? 김익래 전 다우키움 회장 다우데이타 이사 연...,김 전 회장은 다우키움그룹 계열사인 다우데이타 주가가 폭락하기 직전 다우데이타 주식 140만 주를 605억 원에 매도했다. 이 때문에 미공개 정보를 이용해 폭락 전 주식을 매도한 것 아니냐는 의혹을 받았다. 논란이 불거지자 김 전 회장은 2023년 5월 기자회견을 열고 “도덕적 책임이 요구되는 기업인으로서 한...
1일 전,4시간 전,[K-밸류업] ⑭ '30년의 굴레' 코리아 디스카운트 '이것' 없이는 못 푼다,"※ 용어 해설 : 자사주의 마법 예컨대 대주주가 30%, 자기주식이 20%, 소액주주들이 50%의 지분을 각각 나누어 가진 회사가 인적 분할을 하면 분할 후 신설 회사(B)의 주식도 주주들에게 각각 30 대 20 대 50의 비율로 배정된다. 그런데 기존 회사(A)에서 자사주였던 20%는 신설 회사(B)의 으로 전환되면서 의결권이..."
1일 전,4시간 전,"ACE 채권혼합 시리즈, 순자산액 7000억원 돌파",미국 대표지수와 엔비디아 편입 주식과 채권 비중 3대 7로 ‘안정성↑’ 한국투자신탁운용은 미국 주식과 채권에 투자하는 ACE 채권혼합 상장지수펀드(ETF) 시리즈 3종의 순자산액이 7000억원을 돌파했다고 17일 밝혔다. 한국투자신탁운용이 보유한 채권혼합 ETF 3종은 ACE 미국S&P500채권혼합액티브...
1일 전,4시간 전,"美행동주의펀드 달튼, 'K뷰티' 콜마홀딩스 공세 압박…'경영참여' 선포",미국 행동주의 펀드 달튼인베스트먼트(Dalton Investments)가 콜마홀딩스 주식 보유 목적을 '경영참여'로 변경하면서 경영권 공격에 나섰다. 17일 금융감독원 전자공시시스템에 따르면 달튼은 지난 14일 콜마홀딩스 주식 모유 목적을 '단순투자목적'에서 '경여참여목적'으로 변경했다. 또 을 추가 매입해...
1일 전,4시간 전,"곽동신 한미반도체 회장, 자사주 30억원 규모 취득 예정","곽 회장이 취득 예정인 주식은 3만4170주로, 취득 단가는 8만7800원이다. 총 규모는 30억12만6000원이다. 취득 예정 시기는 다음 달 15일이다. 이번 취득이 완료되면 곽 회장은 지난 2023년부터 총 423억원 규모의 자사주를 사재로 취득하게 되며, 지분율은 33.97%에서 약 34%로 높아질 전망이다. 곽 회장은..."
1일 전,4시간 전,"삼성자산, '삼성글로벌CoreAI목표전환형' 펀드 출시...AI 투자 집중","펀드는 채권 60%, AI 관련 주식 40%의 비중으로 운용되며, 채권은 단기 우량채권, 채권형 ETF 및 머니마켓 ETF에 투자하여 안정성을 높이고, 주식은 반도체, 인프라, 소프트웨어, 로보틱스 등 AI 산업의 핵심 분야에 집중 투자한다. AI 산업은 현재 반도체, 소프트웨어, 로보틱스 세 가지 주요 분야로 나뉘며..."
1일 전,4시간 전,"주식회사 우룡실업, 온양2동 행복키움추진단에 후원금 100만원 전달","［중부매일 문영호 기자 ] 주식회사 우룡실업(대표이사 이홍엽)은 지난 14일 아산시 온양2동 행복키움추진단(동장 유해조, 단장 정상진)에 후원금 100만원을 전달했다. 전달된 후원금은 온양2동에 거주하는 어려운 이웃을 위한 행복키움지원사업에 사용될 예정이다. 이홍엽 대표는 ""물가 상승 등으로 어려움을..."
1일 전,4시간 전,트럼프 취임 후 증시… S&P 6.0%↓· 항셍 22%↑· 유럽 4.4%↑,도널드 트럼프 미국 대통령 취임 이후 세계 주식 시장이 미국은 떨어진 반면 중국과 유럽은 오름세를 보였다. 지난 1월 20일 트럼프 대통령 취임 이후... 트럼프 대통령의 관세 정책과 연방정부 대규모 예산 삭감 등으로 미국 증시가 불확실성에 휩싸이면서 자산운용업계가 고객들에게 전 세계 다른 ...
1일 전,4시간 전,넥스트레이드 거래종목 110개로 확대…HD현대·원익IPS 등 추가,출범 4주차인 내주부터는 거래종목이 총 350개로 확대된다. 코스피 대장주인 삼성전자와 SK하이닉스 등은 내주부터 거래할 수 있다. 넥스트레이드 출범으로 투자자들은 오전 8시부터 오후 8시까지 주식 거래가 가능해졌다. 특히 개인투자자들을 중심으로 넥스트레이드 거래가 활발한 것으로 나타나고 있다.
1일 전,4시간 전,국내 개인 주식투자자 1천410만 명…최대 큰손은 '50대',"지난해 12월 결산 국내 상장사의 주식을 보유한 국내 개인투자자는 1천410만 명으로 집계됐습니다. 주식 소유자가 가장 많은 '국민주'로는 삼성전자, 카카오, 네이버 등으로 파악됐습니다. 한국예탁결제원은 이런 내용의 '2024년 12월 결산 상장법인 소유자 현황'을 오늘(17일) 발표했습니다...."
1일 전,4시간 전,"키움증권, '2024키움영웅결정전' 시상식 성공적 마무리","국내주식 부문 1억대회 1위는 '닥터가스레인지'(수익률 188%), 해외주식 부문 1억대회 1위는 '귀찮탱이'(수익률 327%) 차지하며 각각 상금 1억원의 주인공이 됐다. 대회별 1위부터 3위까지는 상패와 상금, 4위부터 10위까지는 상장과 상금이 지급됐다. 대회 기간 최고 수익율은 431.23%로 '해외..."
1일 전,4시간 전,"트럼프발 경제 혼란에…美·유럽, 금 ETF에 자금 쏠린다",로이터는 “금 ETF 신규 자금 유입은 유럽 투자자 중심으로 이뤄졌지만 정책 격변으로 전통적으로 주식 투자를 선호하던 미국 투자자들까지 금 투자에 눈을 돌리고 있다”고 평가했다. 삭소 은행의 올레 한센 상품 전략 책임자는 “특히 서구 지역의 투자자들은 경제성장에 대한 우려와 증시에 대한 공포가...
1일 전,4시간 전,"크라켄, 2026년 1분기 기업공개 추진","크라켄(Kraken) 가상화폐 거래소가 오는 2026년 1분기 미국 주식시장 기업공개(IPO)를 모색 중이라는 소식이다. 지난 2024년 크라켄 매출은 15억 달러(한화 약 2조 1,732억 원)로 전년 대비 2배 이상 증가한 것으로 알려졌다. 미국 경제매체인 블룸버그(Bloomberg)에 따르면 크라켄은 현재 시장 상장을..."
1일 전,4시간 전,"hmm, 미국 해운 규제 반사 수혜 가능성…상상인증권 목표주가 2만3천원","이어 ""4월 만기가 도래하는 산업은행 및 해양진흥공사의 전환사채(CB) 전환이 이뤄질 경우 HMM의 총 유통 주식 수는 약 10억 주로 10% 증가하지만, 자사주 매입을 통해 대부분 상쇄가 가능할 것""이라고 덧붙였다. HMM은 미국의 대중 해운 규제 속 반사 이익과 적극적인 주주환원 정책을 통해 시장에서..."
1일 전,4시간 전,"[특징주]콜마홀딩스, 美행동주의펀드 지분 투자에 25% '급등'",미국 행동주의펀드 달튼인베스트먼트가 콜마홀딩스의 주식을 대량 매수하면서 콜마홀딩스의 주가가 급등하고 있다. 17일 한국거래소에 따르면 오전 10시 55분 기준 콜마홀딩스는 전 거래일 대비 25.35%(1810원) 상승한 8940원에 거래되고 있다. 달튼인베스트먼트는 지난 14일 콜마홀딩스의 을 23만337주...
기타,18면 9단,[단독]국민연금 10년간 수익률 1위 자산 '해외 사모' [시그널],"그 뒤로는 해외주식(12.85%)과 해외인프라(11.63%), 국내 부동산(11.11%) 순이였다. 자산군 별 장기 평균 수익률이 공개된 건 이번이 처음이다. 10년 간 평균 수익률이 가장 낮은 자산은 단기자금(2.15%)을 제외하고는 국내채권(2.28%)과 국내(4.72%)으로, 국내투자가 저조한 성과를 내고 있는 것으로..."
기타,A20면 1단,알트코인 외면하는 투자자 … 비트코인 쏠림 심화,지난 1월 미국 연방준비제도(Fed·연준)가 양호한 고용 지표를 이유로 기준금리를 동결하자 주식시장과 가상화폐시장에 하방 압력으로 작용했다는 것이다. 지난 1월 29일 연준의 발표 이후 비트코인 가격도 약 20% 하락했다. 특이점은 비트코인 하락으로 인한 자금이 알트코인으로 이동하지 않았다는 점이다....
기타,15면 1단,서학개미 ‘변심’ 미국 주식 팔고 중국 주식 샀다,지난해 말 1100억 달러를 웃돌았던 서학개미의 미국 주식 보유 규모가 3개월 만에 900억 달러로 급감했다. 도널드 트럼프 대통령이 쏘아 올린 관세 전쟁과 경기침체 불안 등이 원인으로 분석된다. 반면 국내 투자자들은 중국 빅테크 기업 등의 을 늘린 것으로 나타났다. 16일 한국예탁결제원에...
기타,6면 1단,"""주가 반토막인데 개미들 어쩌라고""…유증으로 주주 두 번 울린 삼성SDI","주주배정 후 실권주 일반공모 방식으로 진행되는 이번 유상증자의 주식 수는 1182만1000주로, 증자 비율은 16.8%다. 삼성SDI는 이번 유상증자를 통해 조달하는 자금을 미국 제너럴모터스(GM)와의 합작법인 투자, 유럽 헝가리 공장 생산능력 확대, 국내 전고체 배터리 라인 시설투자 등에 활용할 계획이다...."
기타,12면 1단,"공정위, 신세계-알리 합작사 '현미경 검증' 이유는",앞서 지난 1월 24일 신세계 계열사 아폴로코리아는 알리바바 계열사 그랜드오푸스홀딩 주식 50%를 취득하는 기업결합 신고서를 제출했다. 기업결합이 완료되면 신세계와 알리바바가 50대 50 지분으로 공동 지배하는 합작법인이 G마켓과 알리익스프레스코리아 지분을 각각 100% 보유하게 된다. G마켓과...
기타,22면 TOP,가상자산 범죄수익 몰수한 檢…매각기준 없어 '시장 충격' 우려,"‘코인왕’ 존버킴, 욘사마 코인, 청담동 주식부자… 가상자산을 활용한 범죄가 급증하며 검찰이 범죄 수익으로 몰수·압수한 가상자산 규모가 수천억... 법조계의 한 관계자는 “주식은 한국예탁결제원 등을 통한 공매(블록딜), 부동산은 한국자산관리공사 경매 등 환가(換價) 절차 가이드라인이 있지만..."
기타,9면 3단,'R의 공포' 덮친 금융시장…온투업 '증권 투자' 대안으로 떠올라,"일반적인 주식 투자와 달리, 해당 상품은 주식이 아닌 주식 계좌 담보에 투자하는 방식으로 운영된다. 투자 기간은 3개월, 6개월, 1년 등으로 선택할 수 있으며, 예상 수익률은 각각 8.5%, 9%, 9.3%에 이른다. 무엇보다 금융시장 변동성이 커지는 상황에서도 안정성이 높은 것이 강점이다. 담보 비율이 일정 수준..."
기타,A28면 TOP,노후 준비를 돕는 3가지 연금 절세 혜택[김동엽의 금퇴 이야기],"예를 들어 해외 상장지수펀드(ETF)에서 미국 주식에 투자해 배당금으로 100만 원을 받는다고 가정하자. 미국 세무당국은 소득세(15%) 15만 원을 원천징수한... 외국에서 주식 배당, 채권 이자를 지급할 때는 소득세를 원천징수한다. 하지만 과 채권 매매 차익과 옵션 프리미엄에 대해서는 해외에서..."
기타,28면 1단,농심 라면이 국내 최초? 삼양이 먼저 만들어 [김규회의 뒤집어보는 상식...,"간식이면서 주식 같은 음식인 라면의 매력은 대단하다. 우리나라 국민 1인당 라면 소비량은 세계 최고다. 국민 1인당 약 5일에 한 번, 1년에 80번 출출한 배를 채워준다. 간편식의 대명사인 라면은 가성비가 좋고 조리하기 쉬워 ‘제2의 식량’으로도 불린다. 다양한 요리와 잘 어울려 조리법도..."
기타,8면 1단,"MBK, 고려아연 지분 인수시 ‘제2 홈플러스 사태’ 우려","17일 관련 업계에 따르면, MBK는 지난해 9월 고려아연 주식 공개매수에 이어, 두 차례 장내매수로 고려아연 지분 7.82%를 취득했다. MBK가 고려아연 지분 매입을 위해 지출한 약 1조5000억 원 중 70%(약 1조1100억 원)가 NH투자증권에서 빌린 차입금이다. 홈플러스 인수 때와 마찬가지로 차입 인수 전략을 구사하는..."
기타,A21면 1단,"걷기는 기본, 주가 예측하고 퀴즈도…쏠쏠한 앱테크","주식 탭에서는 특정 종목 가격이 상승할지 하락할지 맞히면 소수점으로 주식을 받을 수 있다. 네이버페이에서는 증권 계좌를 연결하고 주가를 예측하면 ‘예측왕’에게 최대 3만 포인트를 준다. 하루 한 번 예측에 참여하면 된다. 네이버페이 ‘혜택 탭’에는 미션별 받기, 쉽게 받기, 많이 받기가 있다. 예컨대..."
기타,A19면 1단,"""공매도 재개 땐 코스닥이 유리…외국인 자금 더 많이 유입될 것""",16일 NH투자증권은 ‘공매도 재개의 시장 영향 점검’이란 보고서를 통해 “공매도 재개에 따른 주식 거래 활성화 효과는 유가증권시장보다... 배철교 NH투자증권 연구원은 “외국인 수급은 저점을 통과하는 국면에 있기 때문에 한국 주식 비중을 낮추기보다 확대할 여력이 크다”고 말했다. 지난해 코스닥지수...
기타,A30면 1단,[광화문에서/김지현]기업 사활 걸린 상법 개정인데… ‘표’만 보고 계...,"게다가 애초에 행동주의 펀드는 ‘차익’을 노리는 집단이기 때문에 주식시장의 평가 수준과 직접적인 상관은 크지 않다. 미국 주식시장은 우리와 반대로 고평가된 경향이 있지만, 액티비스트 펀드의 본고장 격이다. 물론 그동안 물적분할 등으로 소액주주 ‘뒤통수’를 쳐 온 일부 대기업도 있다. 이런 횡포가..."
기타,8면 TOP,사모펀드 ‘액티 바이아웃’… 1등 ‘락앤락’ 상장폐지 전락,"2023년엔 주식 유상 감자를 단행하고, 자본준비금 2925억 원을 이익잉여금으로 전입시키면서, 오직 자금 회수에만 집중했다는 비판을 받기도 했다. 차입경영도 문제로 떠오르고 있다. 안마의자 기업 바디프랜드는 창업주와 현 대주주인 사모펀드 한앤브라더스가 각각 횡령과 사기 혐의로 법적 다툼을 벌이고..."
기타,18면 9단,금감원 '유상증자 중점심사 1호'는 삼성SDI,삼성SDI가 중점심사 대상으로 선정된 건 소액주주 주식 소유 비중이 지난해 말 기준 61.72%(39만 852명)에 달해 대규모 증자에 따라 정성적 중점심사... 금감원 관계자는 “발행가 할인율(15%)이나 주식 희석률(16.8%) 등은 과도하다고 할 수 없는 수준이지만 향후 주주 가치 제고를 위해 회사 측이 어떤 계획을...
기타,9면 TOP,오래 살면 연금 더 받는다…'한국형 톤틴' 내년 출시,"금융 당국은 보험사가 벤처기업이나 상장 부동산투자회사(REITs)에 투자할 때 적용되는 지급 여력 규제 요구 자본을 현행 벤처펀드 49%, 상장 리츠 49∼75%에서 상장 주식 수준인 35%로 합리화하기로 했다. ☞용어설명 톤틴 연금은 17세기 이탈리아 금융가인 로렌초 톤틴이 고안했다. 연금 개시 전 사망자가 늘면..."
기타,9면 1단,금호석화 ‘조카의 난’ 마무리…“본업경쟁력 집중”,"이 같은 주식 매도 움직임은 경영권 분쟁에서 발을 빼는 신호라는 해석이 많다. 경영권 분쟁 리스크가 해소되며 회사 측은 일단 한숨 돌린 분위기다. 석화업계의 불황에도 스페셜티 사업으로 비교적 선방한 가운데, 경영 안정화를 이어간단 방침이다. 금호석화는 지난해 2728억원의 연간 영업이익을 거두며..."
기타,A20면 2단,"KCGI, 한양證 인수 지연 우려…금융당국 고심",KCGI는 한양증권의 인수 우선협상대상자로 선정된 후 독점 협상 기간을 거쳐 한양학원과 지난해 9월 주식매매계약(SPA)을 체결하고 지난 1월 22일 넉달만에 뒤늦게 대주주 변경 승인을 위한 신청서를 제출했다. 대주주 적격성 심사 과정에서 주요 출자자인 OK금융그룹에 대해 금융당국이 파킹딜 우려를...
기타,A19면 1단,"쏘카 공개매수전 주식담보대출 금감원 ""적정여부 살펴볼 것""","수차례 주식담보대출을 받은 것으로 알려져 금융당국이 적정성 여부를 들여다보겠다고 밝혔다. 쏘카 주가가 급락하자 이 전 대표 측이 마진콜(추가... 금융감독원 고위 관계자는 16일 매일경제와 통화에서 ""(주식담보대출을 받은 후 주가가 떨어진 상태에서 공개매수를 선언해) 주가가 급등했기 때문에..."
기타,A19면 1단,이번주 파월·젠슨 황 입에 주목,최고경영자(CEO)가 17~21일 미국 실리콘밸리에서 열리는 'GTC 2025'에서 진행할 기조연설에 시장의 이목이 쏠리고 있다. 한편 매일경제와 크래프트테크놀로지스가 공동 개발한 AI 기반 주식 위험관리지수 '붐&쇼크지수' 위험 수치는 한국판이 1에서 0으로 줄어들었다. 미국판은 1에서 3으로 높아졌다.
기타,A28면 TOP,[나현준의 데이터로 세상읽기] 국민연금 중요한 건 수익률 … 1%P만 올려...,"기관투자자인 연금은 주식, 채권, 대체투자 세 분야에 투자하곤 합니다. 주식과 채권은 보통 이른바 '공모시장'에서 실시간으로 가격이 바뀌는 투자상품이고, 대체투자는 '사모시장', 즉 실시간으로 가격 평가가 이뤄지지는 않는 시장에 투자하는 것입니다. 대체투자엔 기업 인수·합병(M&A)을 위한..."
기타,18면 TOP,개미들만 산 대체거래소…외국인·기관 유입은 ‘숙제’,가뜩이나 외국인은 코스피200 주식 현물을 지난해 8월 이후 이달까지 8개월 연속 순매도 중이어서 시장 환경이 녹록치 않은 상황이다. 금융투자 업계 관계자는 “기관 투자가들의 참여 역시 블록딜 수요로 활용될 수 있도록 대량‧바스켓 매매시장 등이 빨리 정상 운영돼야 한다”고 말했다. 현재...
기타,A2면 TOP,핵심만 콕짚는 월가 일타강사 …'월가월부'에 열광,"서학개미에서 유학개미(유럽 주식에 투자하는 개인투자자), 중학개미(중국 주식에 투자하는 개인투자자)로 진화해야 돈을 벌 수 있다는 얘기다. 이를 위해 월가월부는 글로벌 증시를 24시간 365일 커버하는 '실시간 온에어' 체제를 구축했다. 한국시간으로 매일 아침 방송하는 '불앤베어' 시리즈를 통해..."
기타,18면 9단,"""韓증시, 가격 빼곤 매력 없다""…외인 비중 두달째 28%대","그러다 8월 5일 ‘블랙먼데이’와 12월 3일 ‘비상계엄 선포’ 등의 영향으로 외국인이 7개월 연속 국내 상장주식을 순매도했고, 시총 내 비중도... 그렇지만 해외 투자은행(IB)들은 미국 관세 정책의 불확실성과 반도체 경기 등을 감안했을 때 한국 을 더 저렴하게 살 수 있다는 회의적인 시각을..."
기타,A20면 2단,DB손보·LG생건·이마트도 퇴근 후 거래한다,증시가 하루 12시간 열려 출·퇴근길에도 주식거래가 가능한데다 두 거래소 중 유리한 곳을 골라 주식을 거래할 수 있다. 출범 3주차를 맞는 가운데 증권가에서는 대체로 넥스트레이드가 시장에 안착했다고 보고 있다. 동국제약(086450) 등 일부 종목의 경우 대체거래소를 통한 거래 비중이 한국거래소의...
기타,23면 9단,[솔선수법] 국외소득 해마다 크게 늘어…과세·제재근거 보완책 절실,"이때 현금, 주식, 가상자산 등 해외금융계좌에 보유한 모든 자산이 신고 대상이다. 신고의무를 이행하지 않은 개인과 법인은 미(과소)신고 과태료, 통고처분, 형사고발과 명단공개라는 삼중, 사중의 강도높은 제재를 받게 된다. 국세청은 매년 해외금융계좌 미(과소) 신고가 의심되는 개인과 법인들에 대해..."
기타,A19면 1단,"""상반기 조정 온다…방어株로 포트폴리오 바꿀 때""",씨티그룹은 최근 미국 주식시장에 대한 투자의견을 종전 ‘비중 확대’에서 ‘중립’으로 낮췄다. 그러면서 향후 미국 경기 지표가 더 부정적으로 바뀔... 증권가 일각에선 미국 주식 투자자에 대해서도 비슷한 조언을 내놓고 있다. 골드만삭스는 올해 미국 경기가 침체에 빠질 수 있다며 방어주로 꼽히는...
